"log_gdp_pc","局部线性","CI下限","CI上限"
7.11844452619439,0.704738498542707,0.551792529055302,0.897988350911824
7.14660976163955,0.735794948562774,0.579225184273438,0.925305087392976
7.1747749970847,0.767656247281205,0.607224168915172,0.960018356423645
7.20294023252986,0.800331046232528,0.632971161708633,0.997943347272139
7.23110546797501,0.833827080119854,0.663855252668465,1.03657721484063
7.25927070342017,0.868151140430978,0.694174346972288,1.07185208766235
7.28743593886532,0.90330906683059,0.724348881664379,1.10695363242796
7.31560117431047,0.939305756354279,0.75507578001599,1.15112555134693
7.34376640975563,0.976145189936811,0.78633494560744,1.19589046791147
7.37193164520078,1.01383047535626,0.821015538486329,1.23854672227414
7.40009688064594,1.05236390528231,0.858857235843706,1.28076491590473
7.42826211609109,1.09174702879297,0.897863757025391,1.33301294426684
7.45642735153625,1.13198073447547,0.935237208268876,1.38084164269754
7.4845925869814,1.17306534305687,0.969519090662302,1.42495217527596
7.51275782242655,1.21500070741664,1.00477888748074,1.45717850673347
7.54092305787171,1.25778631781159,1.04103390790666,1.5009104908993
7.56908829331686,1.30142141018696,1.07823943613107,1.5485036978307
7.59725352876202,1.34590507554555,1.11337890591106,1.60472028560834
7.62541876420717,1.39123636849092,1.15393030443736,1.66220278419535
7.65358399965233,1.43741441323809,1.19520323932106,1.71551744008613
7.68174923509748,1.48443850558732,1.23726710137379,1.77181560869308
7.70991447054263,1.53230820957143,1.28015981611726,1.82240390104358
7.73807970598779,1.58102344770573,1.31941014749201,1.88181353458349
7.76624494143294,1.63058458398344,1.36554463849392,1.94602084666076
7.7944101768781,1.68099249896003,1.41380593151446,2.01067880356317
7.82257541232325,1.73224865645064,1.45836296140034,2.07359333825355
7.85074064776841,1.78435516151908,1.50350273804373,2.13574554064559
7.87890588321356,1.83731480956045,1.54950659005674,2.19990178347285
7.90707111865872,1.89113112636645,1.59430410529151,2.26197153718479
7.93523635410387,1.94580839911162,1.63528916417942,2.32603199593082
7.96340158954902,2.00135169820548,1.67758194510472,2.39068413231001
7.99156682499418,2.05776688992165,1.72117312044789,2.45593964974381
8.01973206043933,2.11506063963892,1.76608244044073,2.52181962693534
8.04789729588449,2.17324040541608,1.81232756515329,2.58832368266689
8.07606253132964,2.23231442147606,1.86020830113654,2.65545227416401
8.1042277667748,2.29229167100502,1.91748091204174,2.72320649436734
8.13239300221995,2.35318184748927,1.96524985051534,2.79158784865742
8.1605582376651,2.41499530363349,2.01918906573642,2.86059800839104
8.18872347311026,2.47774298674377,2.0742708973149,2.93023853877807
8.21688870855541,2.54143635934181,2.13040334846476,3.00051059918462
8.24505394400057,2.60608730372281,2.18756819157608,3.0713870791677
8.27321917944572,2.67170800920244,2.24575858146542,3.13857057903584
8.30138441489088,2.73831084093962,2.30506683545166,3.20572959058958
8.32954965033603,2.80590818948736,2.36547295985188,3.2746311892989
8.35771488578118,2.8745123006244,2.42672864987692,3.34645235193692
8.38588012122634,2.94413508555701,2.48458338547355,3.41776847010619
8.41404535667149,3.01478791224135,2.53908150063419,3.48408761618385
8.44221059211665,3.08648137933933,2.60300160992689,3.55149958946008
8.4703758275618,3.15922507514812,2.66930679055338,3.63026113197821
8.49854106300696,3.23302732468589,2.73679150343287,3.72284617003688
8.52670629845211,3.30789492891723,2.80559129087568,3.81005122419027
8.55487153389726,3.38383290079809,2.87560557945518,3.89802154823732
8.58303676934242,3.46084420335261,2.95238117357366,3.98691193986239
8.61120200478757,3.53892949530795,3.02267131391928,4.07637174339151
8.63936724023273,3.61808688987194,3.09399268191018,4.16574951924339
8.66753247567788,3.69831173201927,3.16392762406714,4.25593968330585
8.69569771112304,3.7795963991599,3.23761958603289,4.34739209110888
8.72386294656819,3.86193012932258,3.30381181559113,4.43834889194769
8.75202818201334,3.94529888004359,3.36903143344035,4.54895695737554
8.7801934174585,4.02968522006961,3.43557508718312,4.6223070254338
8.80835865290365,4.11506825483802,3.50548247676595,4.71331886673393
8.83652388834881,4.20142358556302,3.58497874841331,4.80496328017792
8.86468912379396,4.28872330070515,3.6486761100431,4.89656183872361
8.89285435923912,4.37693599769474,3.71399358055398,5.0169122397213
8.92101959468427,4.46602683206098,3.78656488926538,5.13910775307526
8.94918483012942,4.55595759061499,3.8603821745695,5.26228151178059
8.97735006557458,4.6466867850518,3.93592240539291,5.3868375889779
9.00551530101973,4.73816976226581,4.01251444917887,5.49995514932331
9.03368053646489,4.83035882778866,4.08987500256073,5.58189484294655
9.06184577191004,4.92320337902692,4.16836503689031,5.69329053172684
9.0900110073552,5.01665004535755,4.24799270434083,5.81560624183876
9.11817624280035,5.11064283259312,4.32915452338437,5.93824118295024
9.1463414782455,5.20512326981726,4.41134563421789,6.06109463739588
9.17450671369066,5.30003055708286,4.49450484747572,6.18406810837806
9.20267194913581,5.39530171293379,4.57856443849,6.30706544417052
9.23083718458097,5.49087172113985,4.66345019481789,6.42999290443066
9.25900242002612,5.58667367641126,4.74908157001722,6.55275917420275
9.28716765547128,5.68263892918174,4.82645535219499,6.67527533161825
9.31533289091643,5.77869722981751,4.90098415791288,6.79745477565027
9.34349812636158,5.87477687282883,4.97018180773625,6.92897571960285
9.37166336180674,5.97080484183876,5.04585952874872,7.06644208405995
9.39982859725189,6.06670695620686,5.13175768098004,7.19150449270285
9.42799383269705,6.1624080203219,5.20986590494023,7.29735586669213
9.4561590681422,6.25783197667087,5.28862815819069,7.42611642137823
9.48432430358736,6.35290206386612,5.36799417794264,7.55670760773598
9.51248953903251,6.44754098086686,5.44791380101209,7.6864900373067
9.54065477447766,6.54167105866197,5.5283374504598,7.81527920380535
9.56882000992282,6.63521444068437,5.60921653909026,7.94288046597995
9.59698524536797,6.7280932731925,5.6905037838294,8.06908885868934
9.62515048081313,6.82022990677505,5.77240650989382,8.19339570260711
9.65331571625828,6.91154711000009,5.84620139364846,8.31484334910092
9.68148095170344,7.0019682960317,5.90732974671263,8.4341641435827
9.70964618714859,7.09141776277018,5.96581085912421,8.55111926741546
9.73781142259374,7.1798209467317,6.02027334661637,8.66546172596006
9.7659766580389,7.26710469047237,6.07394494319978,8.7406493081036
9.79414189348405,7.35319752288489,6.14256684880404,8.81592142644557
9.82230712892921,7.43802995116325,6.2016080067667,8.91942938129407
9.85047236437436,7.52153476265763,6.257367116526,9.01953959314167
9.87863759981952,7.60364733424579,6.31215498338319,9.11616432815808
9.90680283526467,7.68430594624947,6.36592072831964,9.209078217626
9.93496807070983,7.76345209734775,6.41861587870072,9.29793720897921
9.96313330615498,7.8410308164056,6.47019474386951,9.38310668243294
9.99129854160013,7.9169909666651,6.52248598139826,9.46929175091059
10.0194637770453,7.9912855373579,6.64434563968047,9.54671408095567
10.0476290124904,8.06387191750175,6.78272759727209,9.63702393712812
10.0757942479356,8.13471214645229,6.88589669300242,9.72472430204718
10.1039594833808,8.20377313569549,6.91693304003155,9.81042020635582
10.1321247188259,8.27102685638618,6.94108258281819,9.88026457081409
10.1602899542711,8.33645048725973,6.96186131881827,9.97779905609243
10.1884551897162,8.40002651775705,6.97924947192923,10.059257141871
10.2166204251614,8.46174280150142,7.01934411576859,10.135903319428
10.2447856606065,8.52159255563662,7.08995360494251,10.2154787863205
10.2729508960517,8.57957430197329,7.16297278557732,10.3046297662532
10.3011161314968,8.63569174638759,7.18740612606644,10.3901323494413
10.329281366942,8.68995359347012,7.20982803735114,10.4719891713524
10.3574466023871,8.74237329403593,7.23500813317509,10.5497266382276
10.3856118378323,8.79296872378277,7.29744377294125,10.6234658432024
10.4137770732774,8.84176179213314,7.32817120064294,10.6927526643469
10.4419423087226,8.88877798112806,7.35399548686708,10.7580242758839
10.4701075441678,8.93404581516921,7.37902055239643,10.8199021004222
10.4982727796129,8.97759626344293,7.40328641424074,10.8784986094735
10.5264380150581,9.01946207801634,7.42683186866392,10.9357410618327
10.5546032505032,9.05967707187582,7.44969382995895,11.0323987411724
10.5827684859484,9.09827534258338,7.47210846630748,11.1799606958473
10.6109337213935,9.13529044874498,7.49458144436732,11.1407597348094
10.6390989568387,9.17075454809909,7.51649716959315,11.1701448905347
10.6672641922838,9.2046975077111,7.53787382290011,11.2349787648717
10.695429427729,9.23714599845532,7.5376723144611,11.3454201955166
10.7235946631741,9.26812258762603,7.52090710411531,11.4765109683772
10.7517598986193,9.29764484507237,7.54987405908005,11.7080098318974
10.7799251340645,9.32572447962118,7.54773975975751,11.9535390374583
10.8080903695096,9.35236652365361,7.52751422481824,12.1344958344694
10.8362556049548,9.37756858444443,7.4824750210704,12.1937351731382
10.8644208403999,9.40132018117605,7.43569124914459,12.2403037836476
10.8925860758451,9.42360218632004,7.39994020085709,12.3509650705581
10.9207513112902,9.44438638927833,7.39393605651714,12.5003936303872
10.9489165467354,9.46363519874571,7.33684322512076,12.6498370407693
10.9770817821805,9.48130149818231,7.27885345544368,12.7989602073961
11.0052470176257,9.49732866607639,7.23454708257075,12.9468699908612
11.0334122530708,9.51165076938418,7.17669641642305,13.0922976434942
11.061577488516,9.52419293473313,7.13607911060663,13.2357395296116
11.0897427239612,9.53487189777991,7.09486705348685,13.332362976085
11.1179079594063,9.5435967266697,6.9993215678302,13.4419319750864
11.1460731948515,9.55026971101162,6.92466856230651,13.5240460620118
11.1742384302966,9.55478740334805,6.87528618146861,13.6627804841781
11.2024036657418,9.55704179593553,6.82741272266712,13.7941128630017
11.2305689011869,9.55692161195122,6.78133057139747,13.9174206827783
11.2587341366321,9.55431368715047,6.72591699725504,14.0318950487018
11.2868993720772,9.54910441566168,6.66557490767206,14.1367437514658
11.3150646075224,9.54118123211068,6.61108601387239,14.2311973965301
