log_gdp_pc,小带宽,中带宽,大带宽
9.765976658038898,7.4410951602746325,7.3880569895657535,6.8933937765504805
9.794141893484053,7.561550528168627,7.492257977903604,6.970104586077554
9.822307128929207,7.689207645116973,7.594062246431522,7.045853058019898
9.850472364374362,7.825228063027794,7.693254165650262,7.12057343869424
9.878637599819516,7.970363243880165,7.7896215946390415,7.1942029501195845
9.90680283526467,8.124806077214597,7.882957376615653,7.266682082498506
9.934968070709825,8.288037462821428,7.973061483498749,7.337954856591226
9.96313330615498,8.458679070130778,8.059743795528734,7.407969053928385
9.991298541600134,8.63437096955075,8.142827455894249,7.476676413279268
10.019463777045289,8.811701246139746,8.222152694200108,7.5440327922731685
10.047629012490443,8.986221633020364,8.297580969326258,7.609998293553637
10.075794247935596,9.152584910211177,8.368999244841637,7.674537355318394
10.10395948338075,9.304831739778427,8.436324181759286,7.737618806553959
10.132124718825905,9.43683311932288,8.499506016899712,7.799215887704829
10.16028995427106,9.542859911723156,8.558531892718987,7.859306237916268
10.188455189716214,9.61820971198368,8.613428417470319,7.917871850351189
10.216620425161368,9.659787301320177,8.664263263095393,7.9748989974010795
10.244785660606523,9.666524391915283,8.711145650997718,8.030378127885005
10.272950896051677,9.639547846698898,8.754225630163406,8.084303738557532
10.30111613149683,9.582060065612737,8.79369211410217,8.136674222424816
10.329281366941984,9.498962992777908,8.829769708086024,8.187491696498842
10.357446602387139,9.396313588701798,8.8627144211299,8.236761811703479
10.385611837832293,9.280724674991124,8.892808413267382,8.28449354768543
10.413777073277448,9.158816305670916,8.920353973846675,8.330698995280716
10.441942308722602,9.036788994907992,8.945666957898572,8.37539312934659
10.470107544167757,8.92014770012324,8.969069923623818,8.418593574594006
10.498272779612911,8.813568899326578,8.990885214714131,8.460320366950635
10.526438015058066,8.720880019549972,9.011428217920297,8.50059571285385
10.55460325050322,8.64511154571168,9.03100100144683,8.539443748721371
10.582768485948375,8.58858385270202,9.049886506516177,8.576890302678757
10.610933721393529,8.552998495676666,9.068343426219855,8.61296266044201
10.639098956838684,8.539513492741966,9.086601865874712,8.647689337064278
10.667264192283838,8.548791620838097,9.104859840440223,8.681099856061675
10.69542942772899,8.58101878472903,9.123280629426109,8.713224537238224
10.723594663174145,8.63589577997396,9.141990979717207,8.744094294336538
10.7517598986193,8.712611270514385,9.161080122738696,8.773740443452198
10.779925134064454,8.809806613347154,9.180599554610412,8.802194522967737
10.808090369509609,8.925544308632876,9.20056351610221,8.829488125589045
10.836255604954761,9.057291338447719,9.22095010262847,8.85565274290352
10.864420840399916,9.20192657951806,9.241702932296606,8.880719622727874
10.89258607584507,9.35577813941436,9.262733301128794,8.90471963937339
10.920751311290225,9.514692432208639,9.283922757980202,8.927683176829545
10.94891654673538,9.67413283881467,9.305126036425522,8.949640024752426
10.977081782180534,9.82930269023388,9.32617428614785,8.97061928704298
11.005247017625688,9.975285695662606,9.34687855146226,8.990649302711219
11.033412253070843,10.107197069351939,9.367033449027208,9.009757578645717
11.061577488515997,10.220340272936653,9.386421000188756,9.027970733842936
11.089742723961152,10.310366811018843,9.404814575566945,9.04531445459684
11.117907959406306,10.373438903251031,9.421982910368083,9.061813460105656
11.14607319485146,10.406396001255866,9.43769414855256,9.077491477918718
11.174238430296615,10.40692505664647,9.451719872567944,9.092371228620998
11.20240366574177,10.373730618305231,9.463839073125026,9.106474419135608
11.230568901186924,10.306694376364877,9.473842010772016,9.11982174401441
11.258734136632077,10.20700576568273,9.481533918187385,9.132432894082903
11.286899372077231,10.077237865508232,9.486738489575389,9.144326571807476
11.315064607522386,9.921339135273701,9.489301101738214,9.155520512759256
