"y","d","z","u"
-1.17488372424187,0.208501943828963,1,-1.46796072072039
10.7328929689668,3.38578115589734,1,1.76674939854546
6.05602254289179,1.16234510655703,1,0.681442788581147
1.57359388059822,-0.284371913940076,1,0.0887645661309841
-0.31045400001727,0.900818678809324,1,-0.726202645883467
-1.98371418206109,-0.0394773675798351,0,-0.974231127587933
-0.874910869516255,-0.0533610157731197,0,0.0416102633423008
2.0833919031287,0.933205096531666,0,0.796606268105986
2.61090305345668,-0.162699735202213,0,0.358346907168755
0.30188931127758,-0.160311354254113,0,-0.336750843963405
3.37363752444902,1.00587837169881,1,0.803531420613369
0.640545785719797,0.356539756428958,0,-0.238108025450892
1.19193535527581,0.550781342801607,0,0.649024658868707
1.04816193284862,-0.842641080445729,0,1.60940683020515
6.03511484555312,2.20994796382723,0,1.02212097619645
8.45818730671961,2.70375162260378,1,0.0763024657889615
-0.728539261416238,-0.240373102585651,0,-0.17406454781013
4.56223564702369,1.47762286561714,1,0.202992763807964
-0.338486278625179,-0.172986454197721,1,-0.472389955767571
3.20505189323723,1.27711572765344,1,0.493132842458981
-3.56802107268538,-1.24215182222942,1,-1.30269068693476
-4.92272978171916,-2.32728398435038,0,-1.03605311123611
-1.32171666301574,-0.210015336011162,0,-0.56299294928759
7.1441123640155,0.79137165991433,0,1.68769502846747
2.04805191200394,0.182056461040256,1,0.16900252394997
3.77516645052416,1.48265535549934,0,0.341631082538149
-1.16717086769692,-1.04687732881488,0,0.0610225390101556
4.39293444119047,0.993520919952509,1,1.60248221109921
1.26138346187068,-0.274060909792741,0,0.186017499469751
-1.94422306704678,-0.972755117187289,0,-1.70587958482611
-7.17845174350875,-2.54852008375665,0,-1.77672059419494
12.7117767330305,4.41447219157839,1,2.43823490597721
-1.45226335865777,-1.34143032132674,0,-0.70719985236628
2.19805462445217,0.390303126430828,0,-0.815955571179095
-1.86713012205216,-1.54319613133456,0,-0.488435791579804
3.11647116221963,0.284949937273302,1,0.0581233183423975
-10.4686260525204,-3.91805550260439,0,-2.96755283440872
-0.449521327481955,-0.171283886935392,0,-0.309117020547373
-1.21281376150823,-1.09564025217756,1,-0.966400036771571
7.06180400014765,1.62498185855261,1,0.69863014600611
0.644318831737753,-0.618730774326634,0,0.255894500185446
1.95426654982555,0.00185538076180097,1,-0.337408502363612
0.962946572457557,0.513870625778598,1,-0.610452263906655
1.33897061362723,0.358439951902756,0,-0.375651780064961
-2.67928130911248,-1.21619734382156,0,0.393033190852595
-0.656132826899163,-1.2415798532833,0,0.804805096810805
1.41068326161235,0.874182652154085,1,0.232246390162733
3.92962329881177,0.813126966070939,1,0.684536314692289
4.07393188844147,0.634187456942744,0,2.22018873834384
2.4339059371607,-0.267431018594068,0,0.340927834283366
2.35230635485111,1.59597806606475,1,0.193102348118512
6.30344106212866,2.3036217627318,1,1.77475331300735
3.43511280262501,1.17380968901768,1,0.826797153491615
-4.91036896163664,-1.56224995438782,1,-1.62796666225676
0.839918643111539,-0.141419684515003,1,0.0981317698862877
4.97778463025612,1.90850538755007,1,-0.0650441055568086
1.37353225361664,0.102014437988777,0,0.561811487429419
-0.527948707740166,0.0480976485656488,1,-0.123778205537942
4.17447463775787,1.27876140090099,0,0.582679318756081
2.42222587272032,0.170628957212474,0,0.492389275520486
2.47300123144695,1.1176234412995,1,0.224245479054265
3.20888778484246,1.05449072782641,1,-0.860351703252316
1.33896957848728,0.695419369649837,1,-0.523472917825227
4.42441757142563,1.61118150833764,0,0.47422111487413
-0.431448466884435,0.104092168434327,0,-0.752121375130194
-0.00669715466248277,-0.369515632989988,1,-0.839164805321812
1.68470628443536,0.750844105400329,1,-0.957179870304495
-1.05885407150089,-0.712590710436679,1,-0.956119831831388
-2.33877892918501,-0.998523915958875,1,-1.52776206386898
0.956494744479136,1.24794132471897,1,-0.986298205545246
-0.345885398666982,-0.295813111536321,1,0.0835555071235773
3.02096734413537,0.388943112191131,1,0.0756523444022397
3.04502813249382,0.953292833787467,1,0.400037145193757
-0.70151347736346,-0.531329643501283,0,-0.392268956756474
-1.1737622525219,-0.805519874836917,1,-2.17085510762448
-1.24387644197261,-0.65901766516576,0,-0.778027120622631
-5.96043416590457,-2.76369500649432,0,-2.88022227622332
-3.45946262444858,-1.83839241338761,0,-2.07719593975858
2.51397171804874,1.50450326635804,1,-0.24535753583909
0.757790187670949,0.159142303783398,1,-1.31922102063066
1.82535248566439,0.125363303447317,1,-0.150811472753614
-0.17869646279148,-0.478791074764722,1,-1.23185794035845
-1.95393429634029,-0.810908446365899,0,-0.902928976022434
-2.2711256187945,-1.33060088905259,0,-0.00209953407546414
-1.73888754554186,-1.05199165813946,0,-1.19453487317333
3.24920065604433,1.21165413338956,1,0.423363381932824
-0.700085927528927,0.172310221977714,1,-0.576662705526914
3.11849735592097,0.807360267707679,0,0.930530652314543
0.924042443427189,0.492929077221504,1,-0.50962363255431
-1.14008354340383,-0.96385700185084,0,-0.203965761566055
0.589857047991782,0.0145493445694456,0,0.863372165025525
5.43281345695347,0.941102758313471,0,1.25833920275192
-0.215662026842883,-0.619261103304591,0,-1.21300046674724
1.46256698974168,-0.529175459019565,0,-1.01397847678359
0.040103779886026,0.256163784403073,1,0.274034868002555
-0.918156001114435,-0.626356168717657,0,-0.402992309207508
-2.56426244833005,-0.383821441361286,0,-0.508953193884867
1.71265819465335,-0.104133259633622,0,0.935386404007034
2.65829872084418,0.509894231442468,1,0.106789950282788
-2.79925683105633,-1.95800016668905,0,0.175969557474093
0.86151360498393,0.793850127641433,1,-1.11892969335278
0.375483414152597,-0.397109659962194,1,-0.682673233398649
-3.1304636626895,-2.18699399261081,0,-0.820280295708573
3.90501379756636,1.04832667396304,0,0.590330797056996
2.20705563643741,1.25362602615934,1,0.37744054630947
5.03756760316751,0.914308753870047,1,1.54262963544637
-2.73476938462032,-0.66017417306802,0,-1.49107935902786
4.29278520395648,1.92451874148236,1,0.419356834550156
8.54861101314013,3.28090069661651,1,1.27312262354391
-0.287753193553754,-0.988181544510095,0,-1.28713929443126
-0.0897557038926924,0.671742489062103,0,0.276197499540133
10.7511802455538,2.9829509823541,0,3.22375323008397
0.834799409964482,0.617276736328148,0,-1.33951439999965
1.05075467386616,0.621661185983839,1,0.24671057370502
2.51154353206852,0.748554408299845,1,-0.722565356190857
4.65778068567288,1.31518369340379,1,0.689485694442554
0.978650045609383,-1.04406415373907,0,0.933757817799248
-3.95645806414675,-1.85011764465403,0,-0.155835913999341
4.04854576236686,1.13588622984787,1,0.326874971097123
-1.65247505939225,-0.813624006602754,0,0.571925316872106
4.26268448293941,0.307781927160226,1,1.26599023606577
2.5264765311679,-0.465373531397222,0,-1.05001573649228
0.310494174974417,-0.341059897411712,0,-0.0624436731177716
-1.75165089554734,-0.987977637469148,0,-0.910706573948315
7.23050292238041,2.08991990290783,1,1.08765998542939
1.33334983056096,-0.674562827062626,1,0.183038937150107
0.55999000947104,-0.517308216372715,1,-0.409031996578025
7.89443578711449,2.32135776806697,1,1.47501469395215
-1.95123983998104,-0.986992994377845,0,-1.92938182475848
6.2993792523829,1.57009869961574,0,1.10036463864357
2.10809042573097,-0.59531803003725,0,0.662978492346288
-3.03160600931984,-1.37052008848092,0,-0.533054757559883
5.56458724624613,1.59136780792297,1,1.47690921667242
1.93179475502027,-0.391644810114351,1,0.260101559973943
2.3580379778098,1.02793682191509,1,0.524480986865673
-2.72684957946057,-1.82082979655186,0,-0.554646296929097
3.07665705558797,-0.0561098679538174,1,1.17314683831734
-0.329058802107589,0.0696985360327399,0,-0.816772643003985
0.551260011941058,0.0173742139879374,0,1.16874171196132
-0.934429160290175,-0.7112034147546,1,-0.264398703735153
3.6557028725179,0.905814186990509,0,1.34669223483832
-2.36077646519584,-1.07851345903823,0,0.058363059024747
-4.40388203712649,-0.898481125908528,0,-1.10428266430093
5.54930307917843,1.45862993580139,1,0.709623152560247
7.56843196041036,3.38468570789934,1,-0.138127543185525
-0.491546662160963,-0.872541340547199,1,-0.327139298860134
-1.96380427551563,-0.741690768065932,0,-1.16589102793094
-5.42530824700433,-2.52920520031548,0,-0.293908837654073
0.373945241107102,-0.0754079905395094,1,0.265147596615953
1.83607898210101,-0.242225999947875,1,0.325520384637512
3.99600142193632,1.70155459411218,1,-0.587149142445035
-0.267446530144705,0.135563412261651,1,-1.43763470347703
3.53354282930115,1.46353399766674,1,0.18588186441998
-0.451563856024073,-0.0211723770473709,1,-0.718619725534506
-2.922607967734,-1.76011981226072,0,-0.86339192996387
0.695711579181526,0.391016212215252,1,-0.468891950157207
-4.1954605732826,-1.43863420331358,0,-1.46633685496444
3.92663784410841,1.01201357379333,1,1.83948357166711
4.49856623652121,0.899027873601136,0,0.797576757194347
-1.99004429403982,-0.722858410430433,1,-0.506535776583711
8.48014404931722,2.94347590753709,0,0.91610998562352
6.97094222842455,2.02568870456179,1,1.25058339355649
1.2178931036372,-0.31951954992287,0,0.228013630537719
-2.27660647760804,-1.25626730665308,0,-0.977963285630187
-3.03556406008594,-2.21024324014191,0,0.183418819174752
0.246226555799261,0.00620610341138383,0,-0.656562958130607
0.0344491397205563,-0.0647457816280588,0,-0.0465171508564191
8.49200595032214,3.02932940767329,1,1.06260962818648
0.451642121622729,-0.27385426165927,1,1.02849682198757
5.88427288600487,2.40346487959415,1,1.09653222254785
-4.84055086811725,-1.92874707220869,1,-1.05740638743347
0.43620159464419,0.0710914089635974,0,0.422087971001299
-2.49971843121332,-2.10478572763912,0,-0.279287822846504
8.3736297965978,2.31938770033064,0,1.17855054607588
3.70174903668257,1.35231912487038,1,-0.299652888658808
3.3762008084431,2.1394032379615,0,0.303558904964723
8.1270280702749,2.63331692828315,1,1.3109814728403
-0.991293904979383,0.0406218301641472,1,-0.647084777303943
4.74890183683018,1.66638047544431,1,-0.283452412094644
3.09825788742136,1.52297410579923,0,-0.443710841630151
2.90178963611307,0.673355698614979,0,0.35069150446555
1.52027157408457,0.245553662377406,0,0.935472277414271
3.53174798068823,0.587713066206463,0,0.658761440919706
1.13563941647704,0.365222590343801,1,-0.243696505173207
-5.58697209368655,-2.0806766912683,1,-0.766420071685287
6.99377053704402,2.55323303435645,0,1.52741440022677
4.16258367176044,1.27001284532813,1,0.0308146205667137
1.72063847734035,0.639419392815121,0,0.289835428365291
7.36797645683168,2.28983079559233,0,0.819319173797172
-0.230418545788052,-0.887458934025756,0,-0.544445201265047
2.53836582998934,0.385206243076223,0,-0.0302077214295946
1.934427385587,-0.736913344598233,0,-0.0474588039317275
-5.3945320547943,-2.62182720476658,1,-1.05080548439065
7.6625072452807,2.79291616709737,1,2.02879454898266
2.53240377782736,1.184201111378,1,-0.11808652052487
-3.62465289860867,-1.17706246015899,1,-0.673426187607446
-3.88297634452232,-1.71716103736904,0,-1.23142563421978
9.1415308393311,3.64827822386741,0,1.96236343055276
1.19379176646185,0.816203834833804,0,0.650073777995946
-0.210986987354417,0.156636772595634,0,-1.22079646908933
2.71852317718967,0.745332088009122,0,0.0588209267339843
0.961543339071155,0.0908068128210096,1,0.267123094992225
-0.194162210054003,-0.447561883545724,0,-0.859229739275837
2.20412499058319,0.447406731412825,0,-0.368315969172464
0.588244328142921,0.359573877429942,0,-0.267648658997939
-2.23926799023689,-1.43980775943251,0,-0.493947315348423
3.39107800126741,1.14579768157843,1,0.876735023197803
1.68012378884115,-0.347183194297665,0,-0.301918644905547
3.53952761546926,1.74064108736739,0,0.758974079981351
1.31565784829207,0.34236207582839,0,0.599788999216416
1.39598929303672,-0.16109529641828,1,-0.167113048071854
-2.72119826432205,-1.16365013263346,0,-2.11778787143166
5.38087124924142,1.6392968569334,0,0.826917361815351
3.34590606809394,1.31647109815555,1,0.97290502297457
-1.18139231446687,-0.959516108604193,0,0.0666443316346067
0.602719530471869,0.242929369433012,0,0.853192565706335
-2.97505208010411,-2.70256227498034,0,-0.420578982858443
6.20222604081353,2.57451281801585,1,0.178869065337607
5.17854463938874,1.47724788654634,0,0.699634146318142
-3.38080389093894,-1.66359542348349,1,-1.19229241089783
1.61617873327588,0.752483251210389,1,0.00218832548218054
2.26160687142552,1.71310254467466,1,-0.0998639441919121
3.53481501007167,1.59758461966176,0,0.704109974128455
-2.31440582089719,0.101202742187774,1,-1.86608692388932
0.444694634493501,1.2089710335675,1,-1.55629706642865
-3.409744585177,-1.28002792449117,0,-0.0993579806488012
-1.87848223701276,-1.21616388151926,0,-0.212273381828731
2.56178526150681,0.696630795289229,0,0.973425089963641
10.7213406079504,3.49469382561222,0,2.77157590115358
-1.25917601048413,-0.358598330150764,0,0.0114130139664548
-0.433742796945616,0.00318337804578164,1,-0.958205315815731
-2.38954326244705,-1.18942493552696,0,0.17528325388157
2.98854848574277,0.783273298253735,1,-0.575548886629065
-1.89984996195832,-0.925357347083977,1,-0.734727690901946
4.64160569909401,1.02715856420295,0,1.19358060130285
3.77855739380293,1.23233466129714,1,1.11366488943687
-4.91508927103944,-2.34908603784053,0,-0.397348755158956
-0.626485938293865,-0.0789180212177217,1,-0.0196428337515831
7.5853576941666,2.35968476243473,1,0.159594169859012
-0.537096819842195,-0.461667082546601,1,-1.27458698260402
-0.101267692522127,-0.326929862263559,0,0.156319152318033
-0.0980842510831358,-0.720466224510458,0,-0.100780331507484
-3.00717376336398,-1.54832419914515,0,-1.23932185468132
-3.86723633089456,-1.75634032953931,1,-1.11232914690572
7.75105376104092,1.75630564757495,1,1.4509379491264
4.42372653902483,1.23728618314145,1,1.03543112321948
6.03395754751084,2.44351873471973,0,1.46107334043076
1.55699803649369,-0.292272968637126,0,0.459145897151856
-5.67982847040525,-2.44219016542635,0,-1.36026072479743
2.18815181350921,1.41059143169664,0,-0.371785649921735
6.38950871736508,1.73469922297434,0,0.806097437372461
-0.465470845252658,-0.662493509271502,0,-0.430655354059661
3.70830975390933,1.26099325588055,1,0.0285500163615713
2.08171287069174,0.939642731057008,1,0.0747602678526834
1.77925733830466,0.380169632818222,1,-0.22316299485047
-1.01699722833394,-0.368361578816668,0,-0.359096491838092
-1.16490991374754,-0.384507541084661,0,-0.421511794681654
6.14834151934926,2.38397504026537,1,2.05173769173613
5.90681929621725,2.40933320584406,1,0.971471334150973
-0.855365201556206,-0.833471600357877,0,0.340785910805632
4.21029917902735,0.254853031475616,0,0.888829709966099
9.33396867426268,3.03619706787358,1,2.39567298683309
2.38728906080998,0.871145979194468,1,0.26384844444753
3.87009987818722,1.53686032434071,1,-0.180336593427983
7.01081287639508,2.2693719269215,1,0.233280992421097
-1.32220549885599,-0.273179988395404,1,-0.361108815269783
10.6203612460987,4.11740825864522,1,1.23714472117438
1.79493600083362,0.493729062738367,1,-0.799571515640993
2.57052627591294,0.726457901314335,0,0.29690392576168
6.36747705010204,2.24854739727398,0,0.360161268413651
0.441229429653442,0.562356847132255,0,-0.0243654362628105
2.66049745163953,0.515608915815573,1,0.486928355565304
1.15444117934315,0.41885558572206,0,-0.597244373066546
-2.84835258929988,-1.09383713371368,1,-1.08235366514918
1.84658582640773,0.982298507527596,1,-0.825556450965856
4.70287434061986,1.27162740147691,1,0.69458848594016
0.260228930906022,-0.957542865196198,0,-0.393513136870157
6.3490728364172,1.44274038470514,1,2.0734133929773
4.99305105897575,1.91835479849372,1,0.881606790118858
8.02562025752245,2.60292194442733,1,0.909247922244574
4.47305682654408,1.015375806767,0,0.911347752602643
6.1603431234058,1.65229862691317,1,0.431425349132015
-5.99433186012782,-2.42838739867611,1,-2.64346340632187
2.13809065766517,0.749975339100093,1,0.378849182466266
2.95169696186828,1.13530991242071,0,-0.281456608873122
4.00551882926449,1.03806040365991,0,1.31567099871049
-2.37401033916068,-0.900921508803138,0,0.369622747082943
1.56237429393447,0.26798874406381,1,0.733942480428045
2.89769438885614,0.605620159398922,1,0.530590765506184
0.426009741509291,-0.48699119282132,0,0.48772356616286
2.92874057812496,0.474693082359909,1,1.05184407011661
5.82728983378233,1.68955584473635,0,1.02940497291779
2.30863071404699,0.127726391102629,0,2.05704112960068
7.38343337197591,1.93239776898263,1,1.84423643013494
1.21463901062474,0.524367728856146,1,-0.297481296090609
5.18435487763319,0.95134961612173,0,1.32862239554019
4.67855439149746,0.801459151087258,0,0.973092513999366
7.21025861709593,2.02121309451843,1,0.619487349869514
2.13783719264603,-0.01437195732507,1,0.721050680090415
-5.09383332193097,-2.1074179978061,0,-1.33882140842708
-0.436723998426008,-0.802307424669025,0,0.43561383975431
7.62049193553818,2.84681183738084,1,1.29346817388512
1.71988551341959,-0.791733493533873,0,1.60025244521883
-0.299374145639071,-1.19754064335759,1,-1.25183672626397
-3.22779336482468,-1.86857741767917,0,0.144056181446938
1.17935197412681,0.162751736561866,0,-1.51802807431425
-3.28050219985839,-1.46064703599406,0,-0.928014197944794
1.54120182902403,0.623534458611082,1,-0.351681841952844
6.83907078514648,2.21109420654455,1,2.0414919167294
-1.83633914443822,-1.09377256490853,1,-0.447069959669977
4.21441058452521,1.27210630464381,1,-0.172825715223814
3.28928230226679,-0.303080891874424,0,0.821778549265305
-1.48012627202231,-0.703671972626279,1,-0.956852539700192
3.34597253765824,1.70571323030332,1,0.218989161296291
0.047991579319657,0.375631202095118,1,0.015480288569158
3.55153736483144,0.708767561300874,1,0.970464802642175
3.3613752894823,0.966958097315023,0,0.332989298859859
0.528773480704401,-0.712368142487927,0,0.430262083669705
1.31105679694625,-0.29707548839049,0,0.0675343090866243
7.14531688333343,1.86266817862145,0,1.78098923909909
8.62953375695885,3.4779506458608,1,0.825231917330899
4.5464990470298,1.96697846260005,1,-0.125579220758306
0.932860619687121,0.366727400844949,0,0.149312949304277
4.93284441225564,0.957151323252121,0,1.12045794281967
-7.97748986952617,-3.19030959446547,0,-1.53310724246627
4.60071574113346,1.1800113232413,1,0.407380190742582
1.10424718775368,0.516269875088745,1,-0.351433009506916
5.86403947213756,2.02995593315878,1,0.931139132303796
0.461487801557697,-0.645650978130309,1,0.0282392425827048
2.26683898222702,0.673730820693154,1,-0.627140778755588
-3.26659730120181,-1.26640464120887,0,-1.89503116545248
2.91968810132425,-0.141817013687718,0,0.22068304522113
6.3959480186138,2.31910588460396,0,1.70835153222723
-5.61058263723422,-2.19934966143469,1,-1.10669366537157
1.22318500710445,-0.442515292636151,0,-1.28834802331818
3.51687207668144,0.834110351424429,0,0.683452671950272
4.96009107047961,1.44392007452069,1,-0.0579677291596132
1.96429235762735,-0.222716259640033,0,0.802008521631468
4.47061304136792,1.38771975657117,1,1.02186507586504
-3.17867376388954,-0.743696335693855,1,-2.07208231273262
5.28535429752546,1.54532227228971,0,0.809091683644442
0.669600688434613,-0.439479222575153,0,0.178577626048439
-8.91836588586448,-3.51205470283678,0,-2.69909725164544
-0.931707129936292,-1.07589281522505,1,-0.77424252506688
8.65553206469371,3.33834159150386,1,1.99888632029163
1.2097487747954,0.495584414324605,0,0.315188060514814
2.19370490191482,-0.000652431412637933,1,-0.480086808896805
-3.21957292554601,-2.27206309073212,0,-0.30634673591062
5.81378811385065,1.62236877111978,0,0.990234257168342
-2.81416256747257,-1.28119057832243,1,-1.39400354273707
0.468482303556634,0.457086179046855,1,-0.687977291389633
0.638035957554785,0.182681156648289,1,-0.0721550292990547
2.01293310206463,0.75554920931626,1,-0.16509856963855
-4.22055518678421,-1.28291119774564,1,-1.57573682046081
6.42933105785772,1.57127390086618,1,1.13732785489405
-0.129720925125632,-0.368535805312578,0,-0.0759080630171905
-0.533558599530202,-0.718669569642416,1,0.489147377913752
7.45346681860944,2.69864133268964,1,1.04788202652773
-6.91748699988083,-1.74102192442937,0,-2.1905515565887
6.28834146495052,2.23882042651065,1,1.03520287316823
-1.4361405662305,-0.5066033357866,1,-0.355779285258261
5.57340975133082,1.35861349915132,1,0.923017843005461
0.525674506826694,0.0646229010751782,0,0.459901582154842
3.62091551798911,0.89464194176047,0,0.235727295528664
0.452421687321964,-0.585753819717201,0,-0.0221410984405462
4.0145205802779,0.832150519747924,0,1.18288105924784
2.0548992750686,0.440928047792957,0,1.18538668149139
3.35004248037573,-0.0251790853783727,0,1.00081433931273
1.02892371135537,-0.565123062123661,1,-0.571419152275434
4.80276993853904,1.2785470408386,1,-0.581550839336474
2.94333156152768,1.16236345012279,1,-0.873575557651606
3.03531258633401,0.558346309214116,0,-0.108396270817741
3.27684696358029,0.248112937398214,0,0.599678518628486
-1.43809257344435,-0.311157243641186,1,-1.34320525122392
4.85631907086534,0.966144685317061,0,0.603633203280023
-0.390552749383384,-0.57797788658113,0,0.247681109511357
-3.63619572880087,-1.09354257467377,0,-1.62863991162933
-0.238928705412197,-0.051520339923362,1,-1.41398743756013
1.95999203693367,0.139032880747764,0,0.156702114328899
5.28975612466723,1.86587646216958,1,1.69515234412581
5.38847513833587,2.19786456048169,1,1.19668170764768
2.23177215253992,0.353094763745034,0,-1.79035521928704
-0.799606940975323,-0.343024015435929,1,0.115378582323776
-1.12383573332766,-0.619453848303451,0,-0.935655206004698
3.70221149940684,1.07442873486261,0,1.19173711203923
-0.0513493923793991,0.563008378901735,1,-1.08416850220337
6.5906636919667,1.76736192122017,0,2.26556964899459
-0.978886490178525,-1.07871577356616,0,-0.196745188752209
0.0560598224457464,0.39232334728918,0,-1.07711074187318
-4.0021017534706,-2.52211950141679,1,-1.31215524316384
1.85332694588392,0.541595083153673,1,-0.00217061994235681
7.02678813188727,3.26793502712245,1,1.33293520437002
4.1753386616058,1.67599962404055,0,1.37470890757504
0.636492273949425,-0.490605599431013,0,-0.33529865540689
-0.0605758475825807,-0.160497186035414,1,-1.49522993917927
6.85179944908622,3.24110950316841,0,0.939790634783506
4.15599879874946,0.750370685123057,1,0.407751718317122
-0.0846383702779956,-0.280184764866351,0,-0.398449025913335
2.13339217910564,1.05515125341885,1,0.783150826033356
0.0868530111938354,0.0100831084856315,1,-0.988126464242409
4.18454290078311,1.39022538345113,1,0.0244667883949165
0.355560269116574,0.27575046083281,0,-0.447203087174844
-3.1879379170587,-1.2027874394178,1,-2.15108419923069
-0.581092444150886,-0.738886171460016,1,-0.653437610082134
0.709762726403683,-0.362826320970811,0,-0.0802560100797209
-0.133874261483736,0.125429817202042,0,-1.04309352160171
6.57714231795601,2.75917820306978,1,0.330616830755932
6.54802774364419,1.1691632204277,0,2.0877870542364
0.541768379422018,0.0963291951278292,1,-0.387691771526614
6.90241330109643,1.74382856252191,1,2.62745256185735
-3.46664333222836,-1.50073109972247,0,-0.510555769842645
4.89351683418014,1.26504279857575,1,0.057984327625997
7.600572394141,2.68268200550065,1,0.818508847025854
4.29459084786188,0.911850202195204,1,0.221922609298182
3.69429609902663,1.07770694706038,0,0.307613538153728
-1.37219736212366,-0.461486290297649,0,-0.145009640681054
2.48890519273505,0.354429637128843,1,0.579871480177519
1.50775649343249,-0.0680058734162863,0,0.933518317533708
6.53533718710457,1.75305372146652,0,1.61270600834242
2.82595401388379,0.809945549245973,1,0.164837278518478
-1.36373819019905,0.219965000914742,1,-0.919684787156066
-0.993752516859816,-0.683125503453024,1,-0.634781936278556
-0.183667916412876,0.0822112605460402,0,-0.939361008965628
4.30404669209092,1.3093708611145,1,0.255603380421095
0.759126466363649,0.666059400908389,1,-1.15876722485201
1.75363294383777,-0.389287934943129,1,-0.0614269772655964
-2.68876138858617,-0.790419551184504,0,0.251048462632438
-0.700315634710088,-0.647206978014417,1,-0.453300256260193
-1.23896208123388,-0.904357326580025,0,-0.953384370721609
2.90635606426663,-0.00165209649119091,0,0.747795108610083
-3.27900846847496,-1.08213168780126,1,-2.17909813401139
2.29725582270586,-0.239625123074516,0,-0.10342138087431
0.0669159945592207,0.588490401849431,1,-1.67869809269298
4.12362583535338,1.34563546703979,1,-0.403023571539623
-3.5822781382227,-1.56472156655594,1,-1.87642406682445
3.36328113391986,0.0790853299635728,1,1.23247649677873
3.32200310018707,0.705461026504733,0,1.32557522674604
-2.76771454158458,-0.505698834980446,1,-0.962841979488291
4.49713312685694,0.658723850672668,0,0.306987429189391
9.39506254599824,3.06907925365886,1,1.75669389176987
2.20332119614801,0.012234659379645,1,1.04648583006454
4.58818341293272,1.42097753938136,0,0.549671481820071
7.14843690563131,2.76787423453653,1,1.42745663884301
2.92462708613293,0.60224531191544,1,-0.903982765098411
1.6398411972403,0.257525334194985,0,-0.0980911172701134
0.633319194138832,-0.341076993125738,0,-0.964052454498196
-1.40966702651322,-1.93964477927511,0,0.478078007390457
3.12334388578551,1.28951842516376,0,0.296867224316374
-1.34810791006836,-0.131535549538239,1,-0.88884853721534
-0.432081463533164,0.109346558401309,1,-1.09459447125425
-3.17389984918276,-1.29144174563446,0,-1.41172971231419
1.57464976428068,-0.189330377622588,0,-0.208635662819414
-5.54106038934035,-2.3878953809924,0,-2.50106089291914
1.22255874153114,-0.253422742192767,1,-0.313444786993826
1.34025259573287,0.256623848160116,1,-0.332680553035776
