choice,time_diff,cost_diff
1,-9.21965353083477,-20.411327002256016
0,-8.914945986818775,7.168305670712032
0,-8.25678784684014,13.820043188358913
0,19.766945558178865,12.884469465532808
1,6.637412576529087,25.694309248569787
1,14.530292845415227,25.754579014979736
0,-10.953719463956046,27.441688074238833
0,-18.26033404239103,-21.481037929930775
1,-7.3111906801370985,-24.062228413927393
1,5.869437292035329,11.18115042255699
0,17.587743050797688,29.213878506264606
1,5.6723440653601065,-2.715516454698461
1,1.8845861331060787,-6.31841017243077
0,-12.814004308281298,8.030330846266605
0,-5.603297659105606,5.260450559335174
1,9.698125720050484,24.5065588836762
0,-7.267151984273141,20.905941685407782
1,-6.375733819453275,16.14161664035287
1,8.098625327955462,7.602945198786728
0,-6.318958253308726,19.01408741479057
1,-3.2466506409651563,6.023133761674913
1,5.132132773834814,20.697560164922272
1,-10.313639823654444,-10.246464135886216
0,-12.967214806464673,-6.156224611198155
0,13.886775172945672,28.686921500380933
1,-14.174153715391524,8.358487303440098
0,-5.086359169858006,6.715927301248062
0,-13.787505514109824,-21.883050666052966
0,-2.07260658319139,28.947793612971928
0,18.540673042391703,7.912241452110753
0,8.142163849013713,-12.360095692842968
0,7.76203341251513,15.59113880121166
0,-4.330305928423628,18.11253965100963
1,6.396095246388693,-0.5925508338552832
0,-10.045706521595799,10.29916379217632
1,-13.864702266629308,-11.431484503711978
1,10.086789790232395,-19.0556295496237
1,17.01467930581456,1.6007586507931637
0,-11.011624372750987,5.909374228720774
0,7.3699895907236845,14.113836901823547
1,-19.74656097490238,22.56839991014106
1,-17.351646546963785,21.962694436774278
0,8.147100233586793,25.56395561783937
1,7.395461467621471,-11.0798416395896
1,6.1381811106317175,11.772120784514266
0,-14.626127132866543,24.12524342762621
0,15.661709662064087,-1.1745910834740836
0,3.8716806048252206,4.0396972192390574
1,-17.38211789494482,-19.687756044857036
0,0.559312417725164,0.7841817781063276
1,-3.2249206171421996,17.627564729251578
1,1.1676991835846273,-5.391686064201615
0,-10.657441836404363,23.631786284526097
0,10.974213980303581,3.083282330039334
0,-4.737759737438987,16.59551817499389
0,7.046551284724911,-10.695989555281244
0,14.44025051912687,-18.356833589033883
0,6.056870178012925,-20.9290212169625
1,-11.913090650290377,-23.12221804715391
1,0.5582281921354015,-1.1826860795882777
1,-10.918060452082411,16.253010766874645
0,-5.171270487946491,-22.047700822898943
1,13.67742619639392,-16.904078655662765
1,9.980225935335483,25.189955619088245
0,-13.54733832698868,10.21359624229298
0,2.351814445105709,-2.014356521177112
0,17.621783511283024,2.6650127209269514
1,12.107587383752406,29.116208340221064
0,-13.55240582055222,-9.544575397138917
0,6.5182075330793365,-12.032208804027922
1,-7.86950234786306,17.982537074091983
1,14.337245957914512,-19.384272295704168
1,-8.580882484773117,-29.559529475115667
0,0.23835814802877664,-8.94907028968743
1,-15.882930911199974,-17.664160323982124
0,7.4699794217052995,-18.04055521840719
0,3.3309196291146392,9.581383638271161
1,-4.479043527788917,-18.418013535105832
0,13.019663176689278,-28.932202436839862
0,11.64547038648112,-20.92657206622603
0,6.046227398976751,21.196107295216823
1,-10.704025877938271,2.9905865261316533
1,-3.5462278464991437,7.663518649835488
1,10.65435160631485,29.894574275933092
1,-19.48250422633749,-18.77699969932185
1,9.327019997657429,3.8337893071715334
1,1.8041943804079663,14.963043147781192
0,5.440206672981209,-8.57430494442436
0,-4.462121386294204,23.33641671155896
0,6.552390100660541,-17.257894696715532
1,-16.352050199811533,24.540158391510182
0,-11.519388554236802,13.558683730736014
0,3.398206377262949,-23.755974609744644
1,-7.080067381207278,15.482139424543098
1,-17.314128923660405,-22.91360637670889
1,-17.01702614309685,28.28063546639267
1,-13.601370570035304,-16.13992150905301
1,7.596880729995368,-16.90782921584062
0,14.784922809446023,28.42877077454299
0,-3.6248322801633304,29.273594008160945
0,2.078917088188992,29.36539233666896
1,-6.8921848427363,-23.186561091077124
1,-19.277222553117518,-0.8340250456403098
1,-18.580586891651585,28.218856330596903
1,18.50701365769774,21.300813779049072
0,4.382419140683429,8.128372072945139
1,1.8214735617318523,-20.391732275380527
1,8.73953814371308,-28.57484863466348
0,14.854095765514742,-22.61252591766848
1,18.347669730375657,-15.69381474328309
1,2.7015031996400785,-20.02852376990574
1,17.148574872416454,0.6630647384179733
0,18.47976085168662,-18.693831996331728
1,13.40817065225329,-0.7878699286387914
1,6.246961829033544,-14.944848953086169
1,-17.613457157640582,-26.77939301974078
0,16.413436809153566,-14.517038720002658
1,14.556144703590101,0.7682721713881491
1,-14.720056215861144,20.03859209072937
0,-4.824263135857958,22.345473025102898
1,12.965613224739943,19.930791905964266
0,-0.02539848418499524,19.57652539321569
1,19.530210335075715,-26.928607464492252
0,-12.363860769578618,-15.226723602201526
0,14.474517593937236,-3.997960834227794
1,-18.47828064104003,-9.399351086426634
1,4.594232286342748,-28.225549259013793
1,-16.78893944709071,29.28422793068956
0,6.837356872300173,17.574486699858912
1,-16.160504288999256,-16.72839942032092
1,-2.421563227425594,13.076847552606237
1,-6.874581453825668,19.199969184343157
1,9.251040016299772,6.315618022776599
1,-8.394616181938428,6.8585501394908
0,11.674426892632091,22.822575133556057
1,-7.042033382604016,23.327278418087108
0,-11.109924826025356,-17.628329719628617
0,10.450831766568838,-12.514216561650187
1,14.120367799990845,-26.242820899873237
0,9.807743621893493,-0.4201063922135395
1,-18.29887924551428,-19.069374612133924
0,-0.44702435791178274,18.466192676791067
0,-11.305659584906484,-17.59927873250699
1,-5.003967637835229,9.167015120834455
1,-17.185011081603825,-20.896914695660964
0,-10.414634292385374,26.035827911316375
0,12.003981672613143,-25.80684315878909
0,-19.91497812652757,0.6631426533637619
1,12.985884465853585,-19.842483248856382
1,-3.575500780422658,6.281372945916197
0,-15.741246413113167,12.532919820193717
0,9.726103835460261,17.998837946572458
1,14.49549722614639,12.983498470838061
0,-6.766633507710869,-3.3656226290489344
1,14.662150951009352,29.55988919191762
0,3.8307955959824858,-9.276597988994213
0,-19.02795466984984,-1.9835879474246743
1,15.416204965366745,-22.357960227978232
1,-18.76407360233166,-22.68406759668209
1,-17.712017768192933,25.789641491823147
1,10.513657248309043,-20.833602881420795
1,-12.221106036608468,-15.73807173110919
0,-12.61207900132019,-21.344961744614988
1,-12.544209721561952,6.111080932603206
1,13.558012545496197,23.66470091315662
1,-11.445983845286577,24.702955294945006
1,-11.570210157673838,21.378755423442605
0,3.827520046595514,-15.92355940677562
0,6.152877007004358,11.920360219594105
1,-16.421072621490783,-11.127584236462734
1,-9.444303256258312,-22.25845366748431
0,-2.0337273538136813,-17.61261613081562
0,-13.398880122221982,-3.2956407777020758
0,-0.9021529265617323,19.16922170085291
1,0.1558926719110909,26.13638098057089
1,-6.955948766457318,-6.879573476464977
1,10.724893125152374,15.977247929662958
0,-5.053322310686981,24.445406662330328
0,-2.390111614239281,-27.91882806564551
0,-0.03943376114346808,-8.51824743148784
0,-10.175466914556406,23.86939299764982
0,-16.612856300294162,10.280785037612343
1,8.559351759234865,-9.532935307733139
0,-17.607994092318528,1.7240284876856071
1,-15.060399219262726,-24.665210968032625
0,-9.053253332040745,-17.45363495772295
1,0.3889766359523694,-7.330274910829893
0,19.90425470671413,16.618956237934636
0,14.471995441194752,-27.967928801632336
0,6.436846979400377,3.8693906874873885
1,-5.826048360552067,-8.389913518735872
0,12.440436773596906,7.179390236331171
1,1.486931118664847,-3.341073734494495
0,14.475377678054432,-11.696699046315464
1,-3.7263151123594795,17.324267650137237
0,7.973720815244132,26.12529331568734
1,8.450994168313475,-17.703934441862916
1,-2.3910356353535223,-29.042677529625003
0,3.359916502840079,-4.493736295197643
0,-6.200903342880282,1.2106513720441692
0,-5.976384414403171,-24.114586579508043
1,2.918646091614794,23.734520899617053
0,11.854664943396331,-3.6441472343892123
0,2.765026358192033,-18.218655275630724
0,0.022833422799637404,-3.944672384618715
1,-9.074487607543272,6.429216274162737
1,19.090160457693912,-25.47106411477455
1,-9.298397941474992,18.34124689429688
0,9.297833995295836,-14.681765168960222
1,-4.887467323662813,-6.16048689189112
1,-8.329678055201363,-10.10394444020995
0,-9.83075113522409,23.05480996348058
0,11.586945583065592,-2.429575250812197
1,16.770690612654263,19.90056152845107
1,8.247374877301983,-22.50150955650876
1,-8.393314485411612,-21.335628239899417
0,17.753963903883438,18.652059611026278
1,-14.77264756426786,20.129216617940195
1,-10.63947087265456,-2.81135264785622
0,16.516669423426194,27.50406609868606
1,6.351313135820997,2.8171839599926884
0,14.5908591618387,-5.274327928236731
0,8.77231564501896,24.59156819374336
1,-1.7287196804449012,0.8019662140634898
1,-18.4958023331988,11.887893384474594
1,4.801589064851486,-16.284787548210286
0,2.535486217329428,0.7328913781200019
0,5.639417976184782,-11.7842751044779
1,-10.930571001935995,7.942106677664301
1,-9.08885201138133,-12.274582352163918
1,-12.23405485372982,-1.7300061113245224
0,17.99669221550133,-0.043782799844720444
1,1.2322033731378035,-28.946340344320017
1,-11.418709338765499,-25.464233741092023
1,-14.319659060889949,22.107171210591794
1,2.7710566907343015,-28.14775610835579
1,0.85532824072585,-23.747441223388282
1,15.78791043093938,23.203195966127513
1,14.337199168972635,22.75512238748889
0,13.18147184861834,-20.351376480814
0,2.4754578138772843,-28.09386689899602
0,-8.91561091882625,29.152551295853396
1,2.9451608037112953,-14.761060438718003
1,2.105610912436684,-29.87921955793598
0,17.582382983191245,-16.84980115294638
1,19.1158630591448,-17.82418525335546
0,15.62952435248555,14.826997271092178
1,11.443186882581099,-4.389812134713209
1,9.369250342245659,-7.669357495792517
1,-1.000744320338658,-5.434068287885694
0,10.926073845598129,25.011345416885632
1,-14.338329689332422,-14.937488575945855
0,0.23065631578022217,6.225389491737497
1,-18.293705060017547,0.5842738218308985
0,0.9816615289318475,29.265285763863407
1,-15.228986379594676,-26.773100263126963
0,9.985963767080248,1.3034107652033011
0,13.112738715172236,1.0538840205084132
0,-19.686703126113194,8.933940934140999
0,16.529736714677725,-9.547929801855604
1,10.686342355934038,-25.72295689624941
1,-9.064409589957734,23.357497875428802
1,9.913511317272388,23.155882041068793
1,10.150304924851863,-27.518704312636793
0,13.705982765294028,-19.7304941485816
0,-19.31068477859943,-8.068998556971161
1,9.402963166089595,-5.954467871393792
1,2.372751901797261,-4.322748070595419
1,-19.454771078335163,26.276442051240696
1,11.29672315065295,8.519743071875345
0,0.17131264921947054,29.352075552945905
1,-13.744658647678921,28.235615964446804
0,-0.9926217580951224,-24.655354097456947
0,-4.13151523140777,28.980870677866125
0,11.71481483382085,27.04199640126982
1,-16.246049564995296,-2.5179921585690446
1,-8.900358921074591,-4.789638994549625
0,17.573034447901783,-6.183381631483719
1,18.258513037730914,4.83802983247164
0,3.7607738357107845,-21.938275297210183
0,6.241667768942496,-6.953625632207001
0,-6.3431431533386995,17.896179634693908
1,6.432264248307162,-3.236575099826997
0,-5.480766317353165,4.050229565878601
1,-8.824122233415439,-2.0798706591525717
1,17.262410900911238,-21.022837647901685
1,8.370750254687618,9.537135142943871
0,5.1621556471477925,7.7842271576150335
0,-5.6668045849834225,25.31042356824782
0,18.213827965130818,-0.9528460734316835
1,7.3734360862806,12.119976187990407
1,-15.633423782762428,-24.67332331382354
0,19.138126022705695,23.633211774768725
0,16.531991890647046,-21.16623875783832
1,-19.11270227023708,-3.255972897452022
0,16.941452975741846,-13.942177801989082
1,-16.54234416045462,9.425930115546144
0,13.588654824068014,23.271926858695842
1,1.9010220242407527,24.449420150527487
1,-0.28761951149264053,-0.042948485369893596
0,8.106508939644677,-1.6321824488581416
0,19.31142325274868,21.086144537380733
1,-0.5504389600468063,-5.10718359321618
1,14.772965637084186,-16.682463646119064
0,-14.078668379394742,20.376979028670867
1,2.25483284506633,13.395873778887935
1,-4.730742848628147,-18.49353843966682
1,-3.997685309661465,1.9302769474769454
1,-3.0704248115064336,5.818938744794631
1,-16.841477920263955,23.996912052034098
0,-11.599400744075927,25.54065912299746
0,8.904955213043145,-5.048300635453908
1,2.6698788606540447,5.690786143051422
0,4.84673823289091,9.631267593924663
1,-11.506061335019947,-18.35488464800057
0,-1.6694719055066631,3.4811926384309766
1,12.540061893710721,-2.90526773374582
0,2.514823507567576,-18.070151935480013
1,0.42913181103648945,-17.996087766361953
1,7.298752127972685,7.711536830501968
1,-6.594215791750413,-18.8329529160494
0,-17.84437358517772,12.630668695389396
0,16.945707273031054,13.389114918735817
1,-14.645186263433372,28.169491070982215
0,-7.221181905347396,28.663416825706545
1,-2.0995841604948318,8.932664414969672
0,12.176626420629955,13.217278877407683
0,6.151120432960746,8.740091270564903
1,15.068276120276,-29.743118533035155
1,-8.203478145300522,24.396879872866542
0,10.748678195529827,0.08404516326524503
1,-18.318792042467592,-9.274790118485296
1,0.1433690402390253,18.663402460190557
1,9.004516395413592,-25.384552602033228
1,5.093839564518792,-26.1247942391458
1,17.163211223202474,3.680022679970776
0,17.051448976089468,-27.206166172313484
1,-0.5120385589371956,-13.942810254350071
0,16.293325916283642,16.51042505774906
1,18.118932593790106,-19.602181595892702
1,-17.685887256086463,10.44350425524243
1,-15.686934892615065,16.362397754268404
0,-16.51097627635623,-1.6238307500544091
1,18.666579086303273,28.808971320243675
1,13.452435109079364,-2.0157109717859356
0,19.839943735773765,-17.70386957994484
1,3.4328560256805085,28.831728413399162
0,2.3431821381710805,27.163328293659923
0,-5.034549286764665,14.806663614406414
1,18.066478395855377,9.52769008440894
1,-18.75831552270233,-24.314080847968693
1,14.17929474877424,-6.1206495060095145
1,-17.981969001633292,22.839136397724058
0,15.6577301680564,10.575782983577461
0,-11.404686202210318,-19.305152952588234
1,-18.214372171291018,-1.9695720404360095
0,14.700419178118418,6.354119304932134
0,13.161690808580143,20.543099385054187
0,-7.813999461818364,-6.869806831840554
0,1.4889890020526275,14.993271764867604
0,-14.590991017465807,14.710207640814568
0,-1.7055173196999496,2.738134745217562
1,-2.2046163892244763,3.0370561668650176
0,-10.147628379644416,-17.504519702950073
0,11.993584687053666,-3.110025684202382
1,10.360659508563055,26.344669405395432
0,14.831001342407006,0.4190090412386982
0,14.116093460379657,-25.009179577228437
1,-8.813699445395358,0.40548421693647585
0,-18.369166309307058,21.04081139314742
1,-6.632593409823366,-21.096760309583125
1,-6.50383915407982,19.08633669507421
0,13.357663679436893,26.04539553316838
1,1.5080126602875854,-8.096681532808184
0,15.595163266785566,12.184795385413542
1,-9.195379418184197,6.93696359752524
0,14.598128476811066,-4.511965390431425
1,18.317755195442373,8.848526115424285
1,-3.501685593175572,6.992457145639726
0,-13.546963291496418,19.421602058267872
1,-7.863362253855963,-0.5759153816352014
0,-15.135324613142679,-1.812591852437373
1,0.6567550036009662,-21.27773793915731
1,10.079142358081459,-9.276986924691016
0,10.994067751692977,0.2803280180730727
1,3.355110586739678,-11.54494016394218
1,4.030800014407179,7.3731845302332015
0,-17.812589923564957,11.432577504860227
1,-13.522190315282248,-2.3599322670684764
0,14.770352488598974,4.386426981759453
1,0.13971587690558174,-15.444791010872654
1,-0.19563527365092703,24.834931686794985
1,-3.1253868137949947,-7.778606959455852
1,11.74472186898026,8.782282290437845
0,-2.925825323867146,27.26225929724888
0,-18.949196118444796,19.677663881194455
0,6.4818517279809695,-24.84652459245988
1,2.5657697383075684,-26.605554932798043
1,17.543070283836467,-18.26462818846989
0,-10.308884834788486,24.4213877366794
0,15.845383892976477,-16.716243928529778
1,-19.798638207612683,22.459226248943686
1,-17.475376591298716,-10.399193347336947
0,-0.917369471141245,-6.517204281986901
0,3.2485997481443984,18.43636858027082
1,13.836793683789018,-13.559263889247365
1,12.146204497920943,27.251930469183133
1,7.91822826094243,16.409026300254933
0,-5.661638458613214,22.329945718370574
0,-7.818570210652824,-16.019755723143817
1,-17.921531649901354,29.56954752232019
0,4.533795159603797,-9.09615568412383
1,8.351037432642725,-19.035352179493962
0,-6.6651970237508,-9.51963881347838
1,4.52908428085109,26.152233156838868
1,16.031173584049327,23.33076238998055
1,2.2672854972240053,15.805774472036687
1,-14.1714940371633,3.2267969125118445
1,-10.908367914440316,-29.077993274276295
0,-9.21569224688881,-11.181847352347603
1,17.64608035669248,-0.5330592170355697
0,15.717694239591061,5.2277706998971185
0,-11.162403228492717,7.802073847103726
0,19.03317461253642,27.27307073761182
1,19.35382623090803,-1.1499915981575848
1,-14.41893595157656,-27.66381193467258
0,15.882115170809588,18.289694867729654
0,9.69411880158217,21.180962381531984
1,0.6770317180557317,-9.984761936399806
0,2.6815385901404287,18.985382304486876
0,19.81339933251787,-17.865847704400075
1,-3.700879116839295,5.274108799820998
1,-7.262134666882565,-6.1441338387334525
0,-4.716972457342252,20.93770226968968
1,10.154317965600272,11.28767564523786
1,1.5974003737568765,-1.332943285424677
0,3.796559353910025,28.301399513047073
0,-15.733996136644745,25.055910496481303
1,10.628741665805347,4.618527528602998
0,-3.1386827188076527,8.595055298899812
0,7.620269197340717,12.008376303933556
0,-14.166353065514485,-0.6251458665111409
1,-13.842713793157206,22.79615467563893
1,-12.323252855482917,-0.9712853597063442
1,5.271109349923004,9.680655817074086
0,18.379519753995446,25.703648587393438
0,3.148287825709999,27.226784816721917
1,2.739251007007706,19.42707542554342
0,7.65510374513068,-10.92070615857104
0,-11.945333608828044,27.535317106290876
0,9.735636531429215,27.11685586855739
0,-2.3282994081817066,22.2194269645422
0,-8.179851817350565,28.830169913271007
1,-11.664202726229469,-5.125795882113975
0,11.823331548689504,-3.607079307039085
1,-17.852131909225232,15.322333563517052
1,-6.7069848786191555,-18.996255993115245
1,3.8553203490521204,18.444756204147133
1,-12.373189462807947,-3.133403557574679
0,16.771542418318113,-21.22538545630527
0,7.65127169628947,-10.498155919170792
0,12.262546621634707,-20.01313978093141
0,16.329548787701018,0.7202752240015098
0,0.057985976727708,18.21651913594542
1,0.8742482533368667,-10.88085714162715
0,9.205641557500552,-18.181475998612836
0,17.844520481068777,4.451320402250927
0,-15.98796742007452,20.19124646759402
1,-19.899072289866126,-3.6806581670913285
1,12.553884381137594,-22.81974178342074
1,-6.367152426819942,-2.3586690680399647
1,16.325717756711114,15.804781965064066
0,9.717057275832,-1.587595007734941
0,-1.1398970018065713,-13.33265747052099
1,17.821211948104523,18.528329972330056
1,13.65919568766377,25.794742977841427
1,2.9561549448681657,3.53689902419426
0,8.480417733407567,28.472989887314966
0,-14.864541183395756,27.887407677458846
0,15.277727308017539,-8.322675321702622
1,-13.598126117027087,23.632238472850002
0,7.031859621046066,-1.070140103016164
0,10.049058195882461,-3.819883414974039
0,-16.0384274448413,-14.105734825255869
1,6.328504683876481,9.60863459934307
1,16.506202795469257,-14.905223519106588
1,18.012282410690407,-20.66008830884533
0,17.74238105001658,9.436768953733
1,9.945933931292647,4.280329236078395
1,-0.3684321530533907,-20.548048483233615
1,6.705530484053184,25.23998504781652
1,2.1039853800748443,-1.292361626933629
1,7.76310905476993,0.39446773641794053
0,19.852693332799284,-19.458868955769308
1,-0.5549675581477143,7.623724137464718
0,-6.744190204978597,-12.546169021954682
0,-8.279782334075737,3.8550144140101006
0,-6.218710307034541,17.146830081886122
1,-10.907428347261558,-29.765704700249678
1,-10.202884112474099,22.01182084160969
1,-7.643369317058144,21.656671226024503
1,-9.343697443417849,-11.556638973572094
1,1.310025786659672,21.313359641678662
1,-0.2951463580013103,23.01524556368076
1,-17.720530791808308,-21.38067182291517
1,7.319266617077891,27.769894860272554
1,-19.575554320132017,2.162548083217366
0,1.7976720647519828,23.57056411880002
1,-17.785487420073167,11.870266218962726
0,13.21847673505558,-10.75245457871599
1,4.563549769669204,15.55874786922747
1,17.843995961916917,-6.58393649832425
0,4.884005776484934,24.192740532170305
0,-4.396052822087029,12.371964546613084
0,3.8105308122218595,11.835392182995214
1,-16.631759123589468,5.139901069479671
0,5.7875034016822635,28.751429896612464
0,18.28765456767929,24.319952864745787
1,-18.526029674470955,-23.538536686211838
1,-8.230560778023301,28.0308522336533
1,0.025744656509054664,-8.785448464098042
1,2.8511391424671784,-23.178148013206343
0,19.004791241469057,14.679852390109552
0,14.75566814699999,12.697195439854042
0,8.079412281149922,16.29224916234763
0,15.691207241332679,-23.168118406531413
0,-18.16938837109777,-5.732906683673836
1,5.9015474758187425,-19.297237146390625
1,-8.360924141442512,-1.3774329793760343
0,-0.5793637861552803,-3.5450023791037832
0,15.436289525153612,9.487867807636444
0,-6.659108563238476,9.400164167247787
0,10.596905431454235,0.27844266846731136
0,-10.769431441198414,-10.51374591463386
1,-3.8982347748787483,-17.786290164698688
