X,D,M,Y
-0.39769396664218654,1,0.2256850818911174,-0.580054228375888
-0.8193575036172582,0,-0.664832192359647,-1.02024386382288
1.2274536265773321,0,0.11206674621051388,0.7882560147590779
0.06556907010798892,0,-0.6262869074013073,1.245901746247078
-0.7704494958587561,1,-0.3569790548496323,-0.10096117118131978
-1.5924800708244888,0,-0.7210875579796057,-0.9989234950880835
1.2615057721413738,1,1.3643988667629152,1.2637864619274963
-0.31741825885190667,1,-0.8486736320784812,-2.280128734859435
0.0926380613266558,1,0.2098888524153889,-0.7932327165484314
0.24856203497606075,1,0.6717050826721491,0.6354150856491044
1.0849182844118266,1,-0.6258204180599691,1.0191475632088012
0.9707175223369668,1,0.1882775916589159,0.33508016619939895
-0.169477014382548,0,0.5522374861124881,0.42666823277706944
0.591751218687867,1,2.0219838693906853,2.8207631468944596
0.4256204065142803,1,0.23293091864922966,-0.09624615199060438
0.1198333524812179,1,0.10594589452291936,1.0477955657502347
-0.625658450093959,1,-1.161181496299565,0.6586848745014826
-1.2442423503545461,0,-1.3463949667612107,-1.417192049479576
-0.17428047296757346,0,0.7722999761359113,-0.39277963733678567
-1.033462263823985,0,-0.5216685966479774,-0.8544468586230526
0.13522003099981553,1,0.450396256190597,2.1177189803912952
-1.2148754179220196,1,-0.5457529008943869,0.31659362783517975
1.548847977033406,1,-1.2593665201980864,2.061643291941642
-1.3934198305805798,0,0.5396913226962305,-0.8158095169364405
2.105327913407005,1,0.79548163412413,0.7246283571926687
0.8834263996359067,0,-0.8853777254590459,0.08522849958841056
0.9434685042457435,1,0.9412081430544146,1.4755796103987469
-0.3641049187899362,1,-0.19473992045509814,1.3538598039935592
-0.4929483353326886,1,-1.928831872973204,0.09592383707850449
-0.1825203117691846,1,1.5348881751244792,-0.357500109106228
0.37608491757101364,1,0.601272125663667,0.7535213803256139
-0.6077885476410941,0,1.447106333643676,-0.5528553223134796
0.33578282842109075,1,1.0947308230414485,0.40230162786830437
-0.10953621642539456,1,1.7908576321324363,0.5760964168960936
-0.43633498615807087,1,3.1780669459408455,0.47831258894293227
-0.71194697958668,0,-0.32365550121303344,0.3467963823585045
-1.1342759660206734,0,-2.2138214600861867,-1.6386022559762652
-0.15996932993073332,0,0.6209658145369223,-0.09634946466386979
1.3876701173802293,1,0.4579912928359224,1.0202046225546528
-0.3799659170695369,1,-1.131266748646218,-1.4464776175754794
-0.5906743353023991,1,0.25525988752216777,-0.7559699008668485
1.781566470677672,0,2.109378685447096,3.509823119808431
0.6397311413055496,1,1.8440643607480882,2.218764531831228
-0.336210495028432,1,-0.5799603016392701,-0.2931380899929801
0.303704490431179,0,0.8744593979946735,0.5522071266924892
2.035401845340891,0,-0.2558547718633244,1.2673462640529354
0.429443553382595,1,1.9606874255892417,2.0748996528056782
-0.06386924642340995,0,0.98419949847662,0.7217162668695356
0.2366930048847257,1,-0.5856280494908748,-1.0488753361326315
-0.5468872752929129,0,0.7488897186339339,0.6749039290879587
-2.853249743406874,0,-0.14193427490812105,0.7217484155134593
0.7420306315946307,1,3.431602112081147,2.672557686605275
0.7087600390837694,1,0.8333760081007566,-0.18914818255949006
1.1668824359576728,0,-0.007830639983874177,2.275119333870148
0.8357001817356898,1,0.8649320634147124,0.1363296331738626
-1.1352197464358436,1,1.9469104333459946,1.1626766605544436
0.5299570621587152,1,-0.5699788158760881,0.9186673969698206
-0.7276951985392125,1,-0.06195721711172886,-0.05484038365564492
-0.8446558476932322,1,0.444224243673465,-0.4445503100876335
0.5326111017227881,0,1.21207726966922,0.7462646277338432
0.6131489687223155,0,0.9127089956733064,0.5459488700097503
1.1474413136603894,0,0.33512219200294086,0.26507805945804225
-0.10128451532863252,0,-1.2159740926665332,-0.6536186699403908
0.2707111521475704,0,-0.09139795877878269,-1.3493769531394542
-0.3979326032044344,0,-0.018276111039488827,0.41271384793719657
-1.2631886901868616,0,-1.365162560516612,-0.2975659040264075
0.35955551030298205,0,-1.0646253394212886,0.6937437511333366
0.6531260937838709,1,1.849069469826289,1.8418107647573432
1.931062209747149,1,0.11749246974544636,1.1080234910221565
0.5846846242107798,0,-0.27651590297763606,-1.90116443014416
-1.3198060525920225,1,3.4490654426711065,2.688697458745481
-0.9172211053115892,1,-0.7512690719021722,-0.5277893263866834
-2.4005327179812603,0,-0.19129934976433927,-0.967303712760834
-1.2475880778755613,0,-2.3645387289220743,-2.340221712167724
-0.7217716964916555,0,0.34835533195131685,0.9975547681170662
-0.8196156181830272,0,1.3202078526359855,0.4779717521242593
1.1055218503365598,1,0.40979535905423775,1.8291250404590669
-1.0190247493807265,1,0.7606121738001657,-0.5726483807736701
-0.10890465807999686,0,0.41355625354328707,0.13174640695922268
-0.048304569215291894,0,-1.5322801243822621,-1.616324798200988
1.5485901524486148,1,0.8689467080832942,1.7258016546938344
1.0582732596688422,1,0.9188399293343529,0.7064357766982783
-2.885683560671795,1,-1.038021834830751,-2.2311013586670385
-0.8808080068914335,0,-0.9004562469029267,-2.802987867373255
2.011265557014191,0,1.1335409242919454,0.6336780583893014
-1.4432914631781157,0,1.4113434824059867,1.4111514041617743
0.40823793070855385,0,1.0846355789796434,-0.46336233131794435
0.6253053934846905,1,0.11821605697065063,-1.1669886879155933
0.7225268521064058,0,-0.24927589293777205,0.07872228515902743
-1.1199255934912415,0,0.15562655759182176,-1.9399118354438045
-0.9507852074592581,0,-0.6764503452942189,-2.1255714967875132
0.5901874413720861,0,1.0548927418162468,1.8357887574191731
0.7219518666434198,1,2.06455600753102,0.8045952976306961
-0.4629898226430752,1,0.5470901687522242,0.5850607831037455
-0.53509376104435,0,-0.26192996450518724,-2.838918230465147
0.19151543672914295,0,-0.8605526380518065,0.15054639843760015
1.6029191282177446,1,0.47055551447168076,0.9161710504201596
-2.3487994137231123,1,0.4761551089212339,-0.6831256766913669
-0.9206239805384749,1,-0.19098698949521492,0.5915343066219204
-0.5755618992611921,0,-0.8479858694874378,-0.7434633974139374
-1.0796917946910607,0,-2.40587511417397,-0.27978920256720885
-2.0429255600449845,0,-2.300713990378645,-2.5602342999898475
-1.3894096847327733,0,0.36157702469262326,-0.5569616674661722
1.2135462884703454,0,0.3775711545933236,0.2691816724654642
0.01233575800070292,0,0.8462967036075605,1.0388373371038342
0.8926800347612552,1,0.26770619982150323,-0.26549664272088647
0.8626305142765145,0,-0.10684715063510136,-0.5123422574232368
-1.16489566219929,1,1.7453838482929855,0.429008182187387
0.46074215958852044,1,1.0437360032800105,1.3653366750663665
1.4110378252748244,0,2.4271008683417734,1.0066886632093102
1.3668650416424621,1,1.0981437592832832,1.9167465919285231
1.1680182089597764,0,0.8569270092010297,0.2900862589967045
-1.0375673990668421,1,0.8899780100497233,0.8332863715166361
0.2580524854542567,1,1.0048352504149913,0.934750865395929
-0.1233127109915912,1,1.7734622521780417,1.1051888859942307
0.3628626656429133,0,0.9333600335465237,1.1939019913074862
-0.9533562963240807,1,0.1975865328410002,0.7856867700582773
-0.08365490469227113,1,-1.4110538784606281,-0.5803206782795723
1.4392314154414654,1,-0.1349225946348317,1.482894820310507
-0.685100874931888,0,-0.7895524282974982,0.04028740782136886
-0.5045086972754437,0,-0.046992404278441646,-2.358440307761193
1.111918391301827,1,0.6431713761939002,2.086485954190178
-1.942401582358254,1,-0.3877570260718492,0.4879300527668238
0.9702609928070952,1,0.346044887937606,0.35333257572713633
-1.3773618598908954,1,1.4136861961643448,-0.444044186394161
0.28086836395674386,0,-0.14068339297670213,-0.16640381728134088
-1.069980119188001,0,-0.877730812901885,-0.5098965083867381
-0.14602428690433825,1,1.3743074202104104,0.0723592784877537
-0.6368908119124419,1,-0.053397967161640525,0.25186819378684633
0.3720185574729597,1,-0.2349369056064906,-0.1561335532852673
-0.9462596434807081,0,0.7083609794750516,0.5569030495961149
-0.02751886753163153,0,0.013705573927879394,-1.6287294158895127
-1.128742148313457,0,-0.6612986505002503,-1.517987070281874
-0.12796135726658925,1,0.2650571649653326,-0.7822697190119725
1.0083967861491654,1,1.1889714188330323,0.950843452497411
-0.5603712575595761,0,1.01361376598752,0.6178075028134788
0.6958425849418186,1,-1.0813783272863038,-0.2918471690064791
1.4033019789899968,0,-0.09828148351737848,0.1508893334572995
-1.0751468711171992,0,-1.1218121589116634,-0.33540542168881615
-1.8880779942643793,1,0.24697850181200182,-0.20252045444620437
-0.1196824567416115,1,1.1251788987542086,0.20703738454521342
-0.07804868164120687,0,1.5600223878325732,-0.2392239014307167
-1.5460552153595084,1,-0.3285103123470064,-0.4238154036922166
1.0002039729125363,1,0.7137846719201355,0.6603002725211241
0.5214901553790852,1,-0.45351154773439717,-0.3669876445390847
-1.8660179935416312,1,-0.4860568216275327,-1.8030317753504166
0.6046903944371954,0,1.1726246770496507,-1.3009589836393487
0.6612214185943335,0,-0.3556095044887893,-0.014675277828357286
1.4355079624593106,1,0.05176921131872525,0.5974229585030172
0.3654235761536805,1,2.247932448312941,-0.2548300343600758
2.3259004695241807,1,2.0155421691885618,3.2731276956494404
0.6581752710778607,0,0.5362431689806871,1.775816079717362
0.80467147949851,0,0.3109296526724338,-0.7027402142879893
-1.0045031597338678,0,0.13786796581216987,-0.7839043612110502
-0.8157071325178653,1,-1.408862852369261,0.2205697872834227
-2.2459187867772723,1,0.035045764692609394,-0.8606659422569256
0.8843776929859365,0,1.8748843511052513,1.4757856390596218
0.799663946974899,1,1.2651930644021616,3.297862930843832
0.47237111454395503,1,1.7605676863418789,1.2401619350746915
0.00735561189637276,0,0.4132994561708618,0.8001591727892107
-0.18269443353606205,0,-0.7855370685952414,-0.8915919053044737
2.400406265724992,1,0.11272817514817302,1.5254986536486885
0.2590395975832684,0,-0.6974898317715068,-0.5350064468159652
1.9863628165528606,1,0.6860779783774283,2.279082451978165
0.04517603654325132,1,0.25729438240163843,1.480227272695447
-1.0114927817766792,0,-0.019414601049471014,-0.7253772248408784
0.04515891958640337,1,-0.3886781803328214,-0.31736091880448086
0.6313205986075459,1,0.03690286492334682,0.16752391032780845
0.11889745471776253,1,0.49841012221899733,0.41165626926925314
-0.3011188995098552,1,-0.5644052583988242,-0.13960121420049415
0.3351045703799163,0,-0.707726037440507,0.7069939173277903
0.5570125627801535,1,-1.0041632798887536,1.2955631103325402
0.09518699161029151,0,0.17937751179198208,-1.13349961791498
-1.8083378221011492,1,-1.0250212430492112,-1.4670130971240156
0.5230876066793771,1,1.921148146892389,1.935596157911534
-0.5474747734328479,1,0.10882109494242356,0.8750808175870151
1.0991965230037033,1,1.8336421412109727,1.3188319789376455
-1.1737439290656886,1,0.28174922507693345,0.41809090629141993
-0.8816335150575181,0,-0.3037646646727499,-0.6252291404467794
0.859540282541372,0,0.791298727442431,1.1416910876258444
1.493999056568688,0,-0.19482163610275777,2.3434610092753716
0.7037109317702925,1,1.494005233821195,0.194127478211103
-0.11751200338181879,0,-0.0760325690001876,1.1418548094017267
-0.5263364590234835,0,-0.12466590347476741,0.5128874316521519
-0.4979761536841279,1,-0.2223029746687497,-0.18349961924583566
-1.7057728276417197,0,-0.1693676312410079,-2.416069547231341
0.5119484078651395,0,2.556066262065865,2.7699760864004297
0.7231473503597221,0,-0.1451940721022183,-0.0483314998040536
-0.3795521467805242,0,1.8938584775642426,0.8903124529221316
-0.3259844247957766,0,-0.37856005206734633,-0.06681936826951554
0.6904295549546308,1,1.223504395801317,1.6462013869051155
-0.28635420086316304,1,0.41851046124220964,1.2305309564527822
-0.05911240220855204,0,1.2286421175364266,-0.5786957444612248
-1.3200725593969296,0,-0.3217331112152947,-0.14775453254019344
-1.8671211163086945,1,0.27823740017986764,-0.3887156761986168
-0.48457341940915283,1,-0.20576480396209323,-0.8472991473641576
0.1809965427212737,1,0.9211785460714108,-1.962613389531331
-1.2450297095021083,0,-0.012855211021128077,-1.123134149338007
0.19524670378544498,1,1.28199612049367,1.1009384845286239
-0.6434200858354427,1,1.6482360022639495,0.8416942143943238
1.4195294793802364,0,0.40124958134603056,1.6589928606246283
-0.05141818110574954,0,0.25054599245933235,0.940650569378232
0.4729629937805149,0,0.9762993190896065,-0.9995347419143779
1.9327436937771463,0,-1.8973303399566475,-0.58249034157665
1.4088868776727372,0,-0.12971013701785056,3.4322460627549756
0.5113676064901481,0,1.2252351370028636,1.507966517931008
0.14798880772364476,1,1.4581461602156427,0.39079437031343234
-0.14875372029243425,0,-0.54146572787709,1.024027002146844
-0.603664085746809,0,-1.4489377015602565,-0.9193096620773267
0.32309023772035816,0,-0.4669889102680863,0.5264171101284193
-2.2860246110943843,0,0.8278129514858089,-0.13691665013962018
-0.06485498682924826,1,0.040342608026009086,-1.7186526188534315
-0.3705492644307438,1,-0.394560260353722,0.08429391820650259
-0.3789905626371648,1,-0.953148992661633,2.318999304532167
0.2445874693650789,0,0.19470555816224672,1.101664012971732
-2.2205504880129814,1,0.13784946308109958,-0.832165610744138
-0.04352498844468464,1,-0.464332567989616,1.0558058956138023
0.7671684062810161,0,0.2751712302515811,0.7254545894122604
0.3033325492195951,0,-0.06684379648295258,-1.693651321053357
1.879613688912272,1,0.7534410218251736,1.3961785410433618
-0.6299032633905177,0,-0.685387727855918,-1.37149903804298
-0.16447393057716353,0,0.17120045381205898,0.2567599343893735
0.36163278484279937,0,-0.3690760077146944,-0.49188907973159196
-0.007374731884838446,0,-0.39046754619271956,-0.7454011140627632
-0.9368287570823197,1,0.8228786484015657,-1.130992891635799
-0.4427920176448297,0,-0.04901876476769727,-0.30921448898135795
0.21157282188094495,0,0.7405870437319261,0.6312976762073331
1.1989170150442074,0,-2.2405081167624297,-1.378296336743984
-0.4496537860773123,0,0.2805936135517457,-0.7238286266836358
-0.8577623541660594,0,-1.0925428124038226,-0.829199169348503
0.6432244435084139,1,0.7861773241053466,0.3766715812252278
0.6046791177883912,0,0.6673703778585942,1.189749686202636
-0.202219669268357,1,1.5067588785501622,2.012098410646305
2.146111913793779,1,1.3262848700963337,1.6342289650343123
0.3266034687530404,1,0.1753987142839778,0.9692322788995908
1.7659084055841854,1,0.9551070069144986,1.3938588583492453
0.3263587209094584,1,0.8320915172982684,-0.4995289163329635
-0.679430809923536,0,-2.265485508604235,-2.1837091387324286
-0.8903034392149465,1,1.8399930446727693,3.020483058717562
-0.039052490323193606,0,-0.9774858676985039,1.0038131913901296
0.6072209354722244,0,0.019638747165623888,0.6340582684082952
-0.7829652227605866,0,1.7132439123119423,-0.434209133346641
0.9484879425382235,1,1.8804232661067508,0.9167653564404139
0.9375511303215899,0,0.879086034631525,1.879434856116802
2.0939540315207705,0,1.7153178408233263,0.796070230694443
