模拟编号,普通标准误t统计量,稳健标准误t统计量
69,-0.7553910356870015,-1.3360400229339124
70,0.9264498955206931,0.8285591252294547
71,-2.9171594839357198,-3.9054261499440046
72,-0.05666056924581395,-0.057176254079651004
73,0.07937715151811024,0.11949570912705786
74,-0.04327031326080743,-0.045328381481199644
75,-2.114351616433851,-2.7374922734785243
76,-0.5735596754036262,-0.7126278662385717
77,-1.2346364386566568,-1.123535254686336
78,-0.6345430237484891,-0.8439121134879779
79,0.31184761057724275,0.3369717073764314
80,1.1386103151877647,0.9661003272394186
81,0.6555735907582256,0.70822163442011
82,-1.69194264166169,-3.558002081376552
83,-0.5094099426507361,-0.5091304505003021
84,0.08989997162948242,0.0797751916919535
85,-1.150227277818628,-1.9147297543219894
86,0.8334304607530633,0.7772465689264616
87,1.173662272427974,1.2915979535359718
88,-0.17488084759666966,-0.198122994776516
89,-1.564060561929605,-2.3276037426491425
90,-0.7458339548233874,-0.7394307555600814
91,0.6934583854576127,0.6811482010313339
92,-0.9175213202717627,-1.004061620659356
93,0.8471258513414623,0.6525509953169742
94,1.6727335982121532,1.6625465424456343
95,-0.29162287957725175,-0.25114152963997777
96,-0.10012119438743566,-0.09549659891365746
97,-1.5468413961737226,-1.3083870718803878
98,-1.3568691078218837,-1.5968341020628738
99,0.8376285118006385,0.8741459881789857
100,0.07127383612265098,0.07079022823172684
101,0.5564456703615199,0.6983762015576812
102,0.701510052780541,0.7175340519259413
103,-0.6655584790251956,-0.8359178750692187
104,0.5145598886998213,0.458520780561335
105,-0.938044324502931,-0.9542227940435609
106,-1.047872637864869,-1.408906153162731
107,0.2548054640067048,0.3106417671198253
108,1.3497301846298166,1.316538310870253
109,-0.42006968684179363,-0.37186706808947956
110,-0.3575321408849159,-0.6119577737760085
111,-1.0248920812323026,-1.0032995660425617
112,1.927472973189424,2.1992412211028545
113,0.7355227151485705,0.8207778702132467
114,-2.0001578709337413,-2.3549645060188324
115,2.3368859756131166,1.7409661345127356
116,0.965323887889432,1.0139093657588862
117,-1.364605283482236,-1.282270083965351
118,-3.567275126948445,-4.1417413817228335
119,-1.9353423871963604,-1.8971645448622834
120,1.2654498835927344,1.1331180872277047
121,0.453620145815229,0.3869264083354979
122,0.3727788833123226,0.31465649738295703
123,-1.2219668620929027,-1.4398885778732655
124,1.6064432202773111,1.0861603500186396
125,-1.359436103069023,-1.752737317843428
126,-1.0674222012424106,-1.2520654382394916
127,-0.2858383400662559,-0.43412988712102
128,0.433662380589269,0.7546858911894893
129,-1.9711497457583624,-2.6704010830201756
130,0.06479593605379597,0.043355565602148115
131,-1.93471668262006,-2.0735052655579347
132,-0.8233101632438297,-0.8531386097755441
133,-0.6927537629390399,-1.1359807753783169
134,-1.7652625173147454,-1.9195341865853535
135,-0.3694578953662224,-0.32766052220141145
136,-4.331988486698339,-4.906621650882731
137,0.9357874174740749,0.7033169895083088
138,-1.7842216444779282,-1.8102905027029357
139,0.11611364028758986,0.1084740737417636
140,-0.07514175885847411,-0.08929911319469706
141,-1.1199138770251222,-1.0701578869620185
142,-1.1298131099417865,-1.339651048383565
143,-1.9461165574318222,-2.0038311192831273
144,-0.30768251625265197,-0.3199457320573515
145,-0.06469738410907586,-0.09881569086434494
146,0.4930697822131414,0.5378738561247025
147,-2.6287365763528454,-3.200595133497657
148,0.03137701700866379,0.019548000637474052
149,-1.5406153007558887,-1.8861085060816327
150,1.566502478007222,1.2457413202472833
151,2.1390389356585082,1.4689947127971814
152,-0.9818756755979452,-1.5132485828843751
153,-0.25274985429734825,-0.22726461465769188
154,1.8881034446928846,1.333228794666856
155,1.0946199268977626,0.7738675012436956
156,0.10066163711849829,0.08730210793072249
157,-0.5209178399794603,-0.6275050099951934
158,-2.110857109714618,-3.6189875831763367
159,-0.9113321507204475,-1.1028734397256827
160,-2.1120433871254893,-3.161204072833733
161,0.16815381947098637,0.19051720299618652
162,0.4484269614053148,0.6229897614340524
163,1.9543328006807557,1.814610036397549
164,-1.0512618472139992,-1.26927970760057
165,0.5900079053741599,0.5097172512910366
166,-0.3409900554582415,-0.33480786590900313
167,-0.30821957388106197,-0.38250687892242685
168,-0.9891784056214523,-1.9611233692211074
169,-2.474510403660755,-2.1949892195856533
170,-0.8293042979448302,-0.8069205451015136
171,0.3984571915902103,0.4563841429134723
172,0.6019377260693455,0.7879790202376711
173,-0.007525091345662334,-0.007364156176671855
174,-1.3643650550088309,-1.895377186809579
175,1.1055701369755802,0.8486272876136579
176,-1.1198099804256079,-1.7566197021887708
177,-0.2648637605205245,-0.29644238596294925
178,0.7027399958167313,0.642684469351789
179,0.3384965466959881,0.3078550221650359
180,-1.6326841706474173,-2.6729271610708967
181,0.2942661378196433,0.24407898193142907
182,1.5816597524156555,1.397856339793819
183,-0.5942935451969933,-0.6793698363354644
184,-3.2698548079993666,-3.6930946663559854
185,-1.8027432981367968,-1.678964531649656
186,-0.09601784185161454,-0.097699550428599
187,0.557988781011414,0.7079560239790621
188,-1.3294748333228803,-1.2932540838642015
189,-0.5647582000639896,-0.6975110448480896
190,-0.6057878443763226,-0.6743994961684694
191,-1.3564600864162832,-2.474869405726452
192,0.16661518496060065,0.15192272073000543
193,-1.655660079835408,-1.6698184847397426
194,0.7645261896213655,0.8248686278271692
195,0.1876927085703783,0.21584365132742042
196,-0.2548608920259715,-0.2588178415753551
197,0.4904711013530884,0.5205992817401895
198,-0.4407922720900159,-0.6267824891248426
199,-0.23166998432292896,-0.42794656287786587
200,-1.2416484153405178,-1.9244704092044995
201,0.9066773572739367,0.6527856628571285
202,0.15512219421604398,0.18897154370722294
203,-2.076363648970292,-2.5749908851738774
204,0.19864465724826663,0.1866968128298605
205,-1.0068061561509365,-1.4651698791957888
206,-1.617905769613867,-2.734725679287875
207,-0.2278040234867269,-0.22546962308277685
208,0.27015812343503703,0.43331519718038664
209,-0.7588500067632262,-0.6916516132477066
210,-0.7051523889540683,-1.0820468497796518
211,-2.4965571979748704,-3.8248161000013017
212,-1.3007541485575596,-1.8194463999820227
213,-4.234776583375373,-3.9595080786050203
214,-1.5759479003326349,-1.9770790989689455
215,0.5658503998779794,0.5945129308117091
216,-0.33238211400181145,-0.4916489811662039
217,1.647611495899436,1.4254955742739726
218,-2.5701718770967434,-4.325252006967684
219,-0.5720463187343628,-0.6253002287713396
220,-2.8740223506201965,-3.195567910256195
221,-2.660792482718626,-2.3560160354740196
222,-0.39105017750294074,-0.4357951955480171
223,0.7567158520630589,0.6261312325346508
224,-0.3996363979394779,-0.3239731419349292
225,1.39967151883931,0.9457205584051617
226,-0.19363403615507493,-0.23317146957097482
227,1.3430401043566593,1.5927560859962189
228,-0.9424008368270805,-0.842790149352049
229,0.1585965266997365,0.1505561746735723
230,0.5123701280605886,0.6374067284776676
231,-0.3280853510771251,-0.30884368740469353
232,-0.7424731291269848,-0.9731829434187423
233,0.6759771688134047,0.9379950936446402
234,-1.146240967489895,-1.5706950822478476
235,-0.11547142609162117,-0.2017971998013345
236,-1.9688835698472547,-2.490338152671931
237,-0.40808270910561134,-0.3987698753132997
238,-0.9202828140126942,-0.8076175384467487
239,-2.4934761609867615,-2.567350497493594
240,0.8776829564615521,0.645021173091571
241,0.5926634912771828,0.6322878865771391
242,-0.3584800110613901,-0.5102792102241953
243,-1.2503840715264851,-0.8555888716013635
244,-0.3899189636996226,-0.38223712274337557
245,0.6650256401771376,0.5811499095307814
246,0.5458150996203072,0.6147100389122604
247,2.008311076710374,1.9178942222720132
248,0.690725976653989,0.5952904715474672
249,-1.6066041676863974,-2.0869109781568
250,0.9512915524767372,0.7716686661452302
251,-1.0000779964233166,-1.0960089545275455
252,-0.6547534977166888,-0.7835457506507033
253,-0.04398672102607989,-0.03658643527347829
254,0.38284972974834036,0.33533180730106016
255,0.563457127184488,0.6015426295464041
256,-4.023821952189937,-5.390749227366485
257,-0.9405131016809046,-0.9329265430014139
258,0.3717065671865185,0.5153624942721738
259,-1.1701230197629242,-1.4048970911517988
260,0.7843424863758802,0.6348171204280603
261,-1.3391387167534363,-1.4925784292578776
262,-0.7560320572372157,-1.3451581148773735
263,0.810036059196811,0.9196995863299093
264,1.6945557907452649,1.2366863830548758
265,0.9385109878279455,0.7724149956690401
266,1.5282133176133037,1.1970835569334386
267,-0.018803482344435053,-0.01463309192914718
268,0.6361396911018831,0.7626004552669489
269,0.8309062654377694,0.9648860899308283
270,0.9357800840105371,0.7417378782121196
271,-0.18501354513626916,-0.25067287261849186
272,-1.190561862944785,-1.4296891656352504
273,-0.675119896434334,-0.8416912979700714
274,-3.9933455846029826,-4.218413215537117
275,-1.2189645067006467,-1.548227949132496
276,0.05462572240695612,0.05046159625093264
277,-1.24282459133761,-1.2140467030324336
278,-1.6454870999265394,-2.832810687340253
279,-0.21365184672452348,-0.1826594111326259
280,1.3055770169540681,1.18162008466493
281,0.8560989050938039,0.5916888987369872
282,-0.7647017411387886,-0.8554109582254702
283,0.5997272589314298,0.6490121742839423
284,0.462096706775066,0.3580542737646782
285,0.44528888119156473,0.4365625237793964
286,1.1979331653231196,1.3758491544140063
287,-1.0518786331011392,-0.9871875212093092
288,-0.2257404135897536,-0.2645394065195437
289,-0.14214236858476811,-0.13718942348688098
290,0.7478638589956811,0.7015159662894338
291,-2.5385582100788207,-3.0521089635611776
292,1.2029251004457933,1.3799376156173224
293,1.6784017026544331,1.2685907781186838
294,-0.24208861207843307,-0.2310992407015542
295,-1.2217615921080902,-1.132757678645456
296,-0.0609045874087721,-0.0591637643058561
297,-0.3951019730437002,-0.47093687188613126
298,-2.494657257730118,-3.9400609055261957
299,-1.5519225833008181,-2.1854665867372107
300,-0.17208835943128853,-0.20371371616156755
301,1.1619213405986881,1.48575031302015
302,-0.8214769966727052,-1.069515813747193
303,-0.2610099885408915,-0.3251389576664123
304,-1.416835935705463,-2.123993164163409
305,-0.9954996875238034,-1.3768149274853445
306,0.9041769494475076,0.6704532582793771
307,-0.17064762177820483,-0.1687017199713445
308,0.17988629813074614,0.20481150489644784
309,0.07392496875141301,0.08263881809493231
310,-1.8112050041381933,-2.100807360860643
311,-0.36874851385791624,-0.37188204621237836
312,-0.08281493986036893,-0.08039721402237142
313,-0.8643937274742999,-0.8766093639229551
314,-0.07632732798471897,-0.09547190816783434
315,0.21306197589477183,0.21177363575201397
316,0.3032710792346489,0.2874187809286007
317,1.7145687276453054,1.4448965751320795
318,0.623382370958942,0.49133439023976655
319,-5.000229272815556,-5.268985024517467
320,-0.9230092151477787,-1.0906587551757247
321,0.21049547441949645,0.19155542256520136
322,-1.4191117873019936,-3.2828777720034887
323,-0.16913307940932656,-0.1804036951066226
324,-0.3245052714397114,-0.3877164284538148
325,0.9814913779375463,1.134121398683021
326,0.17649278727710274,0.12363613840069926
327,-0.7671213176417021,-0.728557035435845
328,1.2167184625811407,0.9821239777361045
329,1.4173510023864238,0.9663629826145285
330,1.2867124135443628,0.9598487456564067
331,1.1826188436913094,0.9933216326984511
332,0.39920287151322376,0.28782338088285764
333,1.9435206133644778,1.6107390173047043
334,0.026684581013686266,0.026386350997728524
335,-1.8938626254188184,-3.2553097821989465
336,-0.8827996512408767,-1.0942565750525421
337,-2.248221617309189,-3.0359843134041116
338,-0.46959567022921767,-0.5576260298886055
339,0.373323229194941,0.42494715375636555
340,0.18373670911377002,0.18447044812024227
341,-0.0869541103711795,-0.06146542201422854
342,0.31098174174985116,0.26817078323720506
343,1.1135124413063089,0.8884941742645408
344,-1.420127357852915,-1.7279424823338319
345,0.4280342119403671,0.30401628118141116
346,-0.5211008996372379,-0.6581416887878269
347,0.20524129389271184,0.183163448184588
348,-0.37284038100561456,-0.6631523971759922
349,0.6847280482540923,0.6094083055709079
350,-1.4436258577743153,-1.4779598996389938
351,-2.6110974427187035,-3.4274155830600397
352,0.2822399816940771,0.2481224206221465
353,1.1945151467376562,0.7328487026508785
354,-0.14853706344198256,-0.1593652207518881
355,-1.7007769507122634,-1.65489202004395
356,-0.2532897198933899,-0.18584632375978952
357,0.08283213348219222,0.09682190089242715
358,0.4966546724099796,0.38345710282216744
359,-0.13762718325226467,-0.09757256742234453
360,0.3838095308229008,0.3690484649629084
361,-0.09997160683918613,-0.08798064399258695
362,-1.746201231383559,-1.448398634547672
363,-2.3934625750470486,-3.0121527054865993
364,-1.1526826223317739,-1.0338301476453762
365,-1.728240329754708,-1.919188967726351
366,-2.618183104911393,-3.4170890519026496
367,-0.843310612980563,-0.8826394714039455
368,0.8322165303314951,0.6595035677482229
369,-1.3227273428304847,-2.1349604631335524
370,1.074196530502924,1.0676989005966973
371,0.07871521745067604,0.1019728729114605
372,-1.2849407985639054,-1.3162165525030154
373,-0.8907930081136199,-1.393165651088521
374,0.023440302723923986,0.03400774384894813
375,-2.2173305951463598,-3.5801284592524625
376,-0.958420534578788,-1.087510667109843
377,0.002835038282449199,0.0030640671756775825
378,-0.3937663190871078,-0.3887695440583445
379,-0.6461934041848559,-0.7314057841488278
380,-0.807065296074716,-0.9849397048205698
381,-0.09188568142945884,-0.12275274456045819
382,0.3461471399691306,0.3374162034786483
383,-0.7697331153965842,-0.9796514587637043
384,0.36156964236961664,0.3721015774470418
385,0.3089661257310197,0.31000980181542787
386,0.7355674612563841,0.46427655721107125
387,1.628006309269567,0.9844687374926019
388,0.31083762819515753,0.279762734471696
389,0.22462155983923227,0.3029225005092283
390,-0.38959760011864075,-0.45565099103129036
391,2.257013810966824,1.6403376133982002
392,0.5783404804590704,0.48084105186090925
393,-0.35526638441770697,-0.29963220885336916
394,-2.3379274184428334,-3.5076397144878673
395,0.21016456562516586,0.1909991486986897
396,-1.1602393926373773,-1.400685809363618
397,-1.4346773514640108,-1.8996194471312777
398,0.06811120602778521,0.10690111983210533
399,-1.4535897425723576,-1.9995524225200094
400,-0.958996506767743,-0.8865668747667341
401,1.3748086134289603,0.9465718692162848
402,-0.6784379197445292,-0.8400416006675249
403,0.11480880847573739,0.1186836121135994
404,-0.7205130153991647,-1.0354238969776806
405,-0.04811218489742114,-0.058097739160089215
406,0.44053647346664593,0.3570412991846997
407,0.916537717666619,0.8189503049019581
408,-2.2300490971755864,-2.643160862433625
409,1.5480450219099908,1.0161783176091035
410,-0.2378169673215387,-0.2005329481763168
411,-5.564666985975585,-5.564174077120611
412,1.9218063617925605,1.0715708193510667
413,-0.24897444335965596,-0.2540522935559964
414,2.952495350522258,2.7233483540809753
415,-0.7745562445823956,-0.6990683856702832
416,-2.699681409728685,-4.241140224012658
417,1.213711988459412,0.8427597964632948
418,-0.13899046709999047,-0.17511769096260196
419,-3.762692365555334,-3.1400203376902205
420,0.2022530867856097,0.19527687715298334
421,-2.576932728763876,-4.779954973828547
422,-1.189161020826091,-1.318408250666069
423,0.7111355404511002,0.7621963574061995
424,-0.3258819837900004,-0.4449660818659076
425,1.0322465332654909,1.0814545130176474
426,0.6014223758002162,0.4325482014055466
427,-0.7311350777331721,-0.7316323768447682
428,-2.185607581681517,-2.3453449742765238
429,-2.8121193339011503,-2.883037955092077
430,0.24269393583204124,0.2211748315148713
431,3.1699778631090245,2.6042890500153852
432,1.7708203306922272,1.3082799369456861
433,0.08761713254456314,0.0866790349935736
434,-1.785600792774623,-2.2387235142694744
435,-1.412502423204871,-4.256188394715591
436,-1.9669736081961349,-1.6514942897146252
437,0.19091838304044373,0.1928966727814306
438,0.6944755907776696,0.7010281239306819
439,1.5400983796222019,1.6970842817315417
440,-1.7920710696145215,-1.7386208096008853
441,-0.26176741480132465,-0.312117390460429
442,-2.097238246693371,-2.2979697982662186
443,1.3850906633674438,1.2328052488885812
444,-1.0734023393600227,-1.3647566649931577
445,0.20768578029631588,0.2113344019364659
446,-1.151434646994621,-1.8804011468088755
447,-1.9684097899381532,-2.6304437604936908
448,-2.0198196916940185,-2.3274546971458525
449,0.044131168496874984,0.03973512001389004
450,0.7577798966466355,0.6043832293085133
451,-1.480014107708198,-2.225561472338538
452,-0.11159942210358972,-0.1429322987056902
453,-0.7520897418040985,-0.8343765497866721
454,-0.8880034270501388,-1.2454335419344005
455,-1.3560000600160036,-1.5844419584111453
456,-0.7441037082487252,-0.9861641453484462
457,-1.7398878217634617,-1.674033442211759
458,1.0624452841776906,0.9595660004232657
459,0.5065351051971281,0.6154477161595008
460,-0.8591838983354266,-0.9297887372596099
461,1.744876713632891,1.716116791323754
462,-0.2484267721655434,-0.24420066525813475
463,0.30362128106764913,0.2615647517570134
464,1.330605062512148,0.9653012124633069
465,-2.3683846815743492,-3.7060250867927147
466,-1.093455616104317,-1.4303621956105037
467,1.5514247071370766,1.6918891353961716
468,-1.9991803886969288,-1.74250233496761
469,2.8350776963504782,1.9809453800378676
470,-1.6259873008050991,-3.1055033709011908
471,0.1230588447899667,0.1260049992965212
472,0.7658281693322454,0.8072676481849664
473,1.2172380046553972,0.7377169714506938
474,-0.625335500832625,-0.6005052875996553
475,1.4769095302987978,1.298820918179877
476,-2.1077108840527012,-2.6036696537808335
477,-1.2368621787111123,-1.3160933662789014
478,-1.2422997899447137,-1.129446275478077
479,0.23966119668565186,0.21845115194537815
480,0.9624529280927007,1.175500076082991
481,1.2936410079458087,1.0536038073214882
482,-1.1647882693296714,-1.1382170971574879
483,-0.3894699810393103,-0.4317516897002291
484,-0.6427206587109596,-0.7100546655095277
485,-0.3236355157342841,-0.4009401992699359
486,1.5427314244939943,1.5552374596361465
487,0.8713195167713352,0.8524086506928
488,0.1001330347687166,0.11299921295730017
489,-0.1586701703334433,-0.17196168827791897
490,-1.5067658338395062,-1.6488232259750903
491,0.5937587575831409,0.633391592360007
492,-1.3348367523192144,-1.2652907500964947
493,-0.7232252583458827,-1.142534387560525
494,0.998950253700603,0.711517637869761
495,-0.1367823473405711,-0.16695713202359677
496,0.2345517484554068,0.25404707229269424
497,0.37876682210539303,0.3592233604207122
498,-1.7921621247906103,-1.7850669944414157
499,-0.8541493769736835,-0.8509851586637546
500,1.140283940683237,1.1429731533941125
501,-0.09158230055299645,-0.08352642411516017
502,0.425913963034827,0.298802040101827
503,-2.2290876142975047,-2.4947850318174476
504,0.28618961720597696,0.21998897971385234
505,0.02614696462090314,0.036710993419548074
506,-1.6037062488175704,-1.6158664128093692
507,-2.9420906249668177,-4.64560756667621
508,0.20471144867130087,0.20687774299005027
509,0.4438299641009112,0.4121856824444641
510,-0.515220972747661,-0.5644003538202048
511,-1.4778750949194221,-1.785892200161
512,0.2773663009134747,0.4178249984954099
513,-0.514067307692056,-0.5367429109753978
514,0.6764662846487292,0.5089329329027272
515,0.589025528537269,0.6787231180258995
516,0.8196080054095876,0.990870188660373
517,-0.9185747278030373,-1.0421492712900182
518,-0.6113466343538014,-0.6858902586915363
519,0.2916625036673424,0.23516808549876153
520,-0.3814556741792286,-0.3652452859241913
521,-2.0980843208723434,-3.4598224712313352
522,-0.08232742333743387,-0.0955552336509292
523,0.9998887067969692,0.7775774407419204
524,-1.1821548245533289,-1.5229432495606718
525,-0.042980161861165385,-0.04520734957311933
526,1.8955613510488625,1.6222799736440408
527,0.33805750093689385,0.2897755227725851
528,-1.5487154321235115,-2.054080772747708
529,-0.407615308564108,-0.26597190511324464
530,-0.6052592783288542,-0.5729187997743157
531,1.1848253768954335,1.0660710480491706
532,-1.5991469048031806,-1.545829752082124
533,-0.40077175255033654,-0.4838153307308225
534,-2.1659058190194127,-3.5547906863958354
535,0.7423887180632815,0.6113374263679306
536,-1.1656395613408872,-1.593588861809601
537,0.8037022761905175,0.6885767072144938
538,-0.4687319414396685,-0.5290786152579756
539,-0.21616705530587307,-0.32495687483803626
540,-0.5884953285942488,-0.5779335490935581
541,-0.6680160940491856,-0.9306530184055348
542,0.009013636945765542,0.00758681791652594
543,-4.629661548706964,-5.436867853664339
544,0.9059291946077288,0.6832245066842929
545,-0.8296728802874936,-0.7185594482319658
546,0.25676679358383403,0.22381280412406537
547,0.9358618916983288,0.7928991818173156
548,-0.5607614841047897,-0.496414069469202
549,1.719892360617274,1.7086255729484352
550,-2.5338731585361627,-4.01418266276376
551,-0.08036496748039237,-0.10520182656300947
552,-2.450476880632972,-3.297004698786445
553,-1.245683890013445,-2.0955276751802168
554,-0.7395028216760042,-1.1912790494937882
555,-0.3953446533392191,-0.5574580994984707
556,-3.152198382905083,-3.261237000095263
557,0.3738331227034344,0.45563111386577465
558,-0.7505267661075844,-0.6633737101257206
559,1.3629995728390392,1.1961694660893025
560,-1.4559870543276163,-1.934226801318143
561,0.6304312434402318,0.5604460918900157
562,0.16297239972609365,0.18189078557724214
563,-0.9493563450373542,-1.3380755221340928
564,-1.4105062482499129,-1.1858487044537964
565,0.7419165744591684,0.7644445570223232
566,-1.2219862934604253,-0.6751850840964636
567,-1.357062231166932,-1.6045077486213875
568,-3.106812737055644,-3.9655675794697296
569,0.17641021048538016,0.15402636970014041
570,-1.187771923651784,-1.173363016650608
571,-0.08034862885420742,-0.07187424665638899
572,-1.1913138703423019,-1.457140539904853
573,1.1885425233911742,1.0518953410968668
574,0.8744713653458417,0.623274751578812
575,1.3888804053079868,1.0296547296059024
576,-2.68710476750049,-2.787332907751204
577,0.7682099238920487,0.5591263915608298
578,0.22923974719965978,0.24091482782031903
579,0.7129547062265998,0.6019917398659073
580,-0.21862378900435686,-0.21152168554379014
581,0.48054942469908096,0.5029290199262011
582,-0.3642162149988833,-0.5201773558527332
583,-3.586093090906278,-5.501481191229561
584,1.5501980142230305,1.1541402318858296
585,-0.4323078823689709,-0.4831828753452285
586,-3.039408436785474,-4.784506845942592
587,-0.24533228991074443,-0.239047106688141
588,-0.3941429234214763,-0.28764000361646785
589,-1.061465227200985,-1.1151428742099492
590,0.6129011561676484,0.6831569701003017
591,0.6156309418612388,0.4660278840877897
592,-0.5886845689391412,-0.6768602045483101
593,1.3542239898749782,1.328821038919671
594,-0.01934600770454237,-0.025796232214656666
595,-0.10020284897544218,-0.12618135516773987
596,0.7679643635770027,0.5429932400261724
597,1.0320122257945679,0.6203656617070771
598,0.43264102561621115,0.5229304913376626
599,-0.6088886592867881,-0.5884659999052662
600,1.1983944638746562,1.0432876995058182
601,0.625467956140714,0.8411452731766628
602,1.311138972856281,1.3296860757018598
603,2.05245791375547,2.2236045671675577
604,0.6461963877812295,0.5933435650368928
605,0.6644332542865682,0.547721715323187
606,-0.973748028080738,-1.167628011184505
607,-1.058778852580525,-0.9781901953033431
608,0.24588956136568993,0.24577019930556795
609,1.793881953955503,1.546495899479563
610,0.5036693636850398,0.3449343585125821
611,0.9009561497234438,1.054749347308367
612,-1.9048827354300535,-2.256809033527913
613,1.4763524803555002,1.40358408838341
614,1.066393134443461,1.20627264494463
615,-1.563041857185004,-2.829967711211843
616,1.1214924551841288,0.9752713179595519
617,0.4940703007689164,0.45307699717888356
618,-1.0222580035465516,-1.586713374500102
619,-0.6462363635681231,-0.5568902218825642
620,0.8943420129484043,1.4208546205079005
621,-1.7584230115864483,-1.6265610862028033
622,0.8085678106185238,0.9175494375952816
623,-0.16269293508852017,-0.30872244216817785
624,-0.4986204761938173,-0.6689093513809513
625,-1.1073397759361532,-1.6566171234006746
626,0.3753923363752725,0.4678985707971264
627,-1.3655044564924386,-1.5237687862852782
628,0.9500482183190404,0.6923841946266652
629,-1.5647743352077272,-1.5559834845439797
630,1.0951682530220963,1.2099807173883954
631,1.239661203146594,0.8731413126415778
632,-0.8695901440812047,-0.831332354980841
633,0.6883833420305406,0.7662276354206607
634,-0.746612585497106,-0.8330981327280867
635,-2.505526151439804,-2.7482646787672063
636,-0.7967446452230366,-1.1646296009344839
637,-1.0198807054722558,-1.3060602708837927
638,1.2808873923043989,0.9605297719317949
639,-1.1611031085607213,-1.2560491490011336
640,-2.004896339582742,-2.078917408797359
641,0.6504189029565717,0.6344491577775674
642,-1.3494197016908824,-1.5645308364649202
643,0.360722221734199,0.4708915327930705
644,-2.5980668052988185,-2.4540599977827826
645,-1.6788649828681395,-2.4670305730066993
646,0.9731604210070705,0.9267660249041328
647,-0.5162218677118415,-0.5526153747912221
648,-1.2942690521249107,-1.101299937382891
649,1.3209197736005331,1.2528277900137623
650,0.5034581907058069,0.4668126667216878
651,1.1128107483090417,0.9358754162903223
652,0.021651382902947495,0.02183462951799755
653,0.9964292851158065,1.0571500141843402
654,0.5213914779292185,0.3973406385672431
655,-0.17166033675110368,-0.2063135241234997
656,-0.20391792857939775,-0.16605769358369124
657,-0.3214379637519175,-0.42650508556209
658,-0.03566017087802726,-0.03175486581958696
659,-2.6441233345563155,-3.815690294249635
660,-0.24294989088156235,-0.319958299885965
661,0.6032187248230627,0.6616978525981402
662,-0.4409869229165097,-0.5201460226310518
663,-0.7795841968878542,-0.7519069488635882
664,-0.8981855275184742,-1.04764637229417
665,0.891794345145705,0.9251032447049196
666,-1.271320111986099,-1.4192309445875855
667,-0.38344421628091047,-0.485708463831687
668,0.338194252337079,0.3080925503349855
669,-1.501026961618857,-2.8419288224381916
670,0.9450377411561269,0.7857958261037276
