"default","pay_delay","male","age","limit_bal_10k","bill_ratio","pred","pred_lpm"
0,-1,1,30,16,0.18915625,0.110113059635767,0.112515970955921
0,0,1,40,28,0.666082142857143,0.177559505482532,0.211926934726346
0,0,0,22,6,0.2509,0.200430203615425,0.22181827106179
1,1,1,25,5,0,0.36721877109536,0.356233259755884
0,-1,1,31,28,0.00177857142857143,0.0907286574324241,0.0850991059698963
0,0,1,33,36,0.607411111111111,0.148770870801425,0.181473607620902
0,0,0,25,7,0.964585714285714,0.201695980727633,0.224165484476179
0,0,1,22,1,0.1877,0.233582673373438,0.248602339263492
0,0,0,37,14,0.425028571428571,0.197781644681359,0.226303097416095
0,0,0,30,4,0.473175,0.218322147730407,0.239357214616489
1,-2,1,29,21,0,0.0529533997937059,-0.0136924759203226
1,0,0,22,2,0.7014,0.212665948714041,0.231486592018643
1,0,0,46,15,0.0297533333333333,0.20763522776285,0.238178898137687
0,-1,1,32,38,0.05895,0.0770859599933301,0.0625164014622977
0,0,1,24,2,0.87235,0.23340907321255,0.249361454793346
1,1,1,42,7,0.529171428571429,0.393873161388702,0.378396763314536
0,0,0,43,10,0.61559,0.218839671486797,0.245500005680152
0,-2,0,49,31,0.0434354838709677,0.0476202625028162,-0.0207999876274099
0,1,0,25,18,0.230011111111111,0.291328730667843,0.310112549640477
0,2,0,29,15,0.30816,0.473679380222073,0.436251129691896
0,-2,0,45,50,0.00381,0.032741456894722,-0.0730769037105979
0,0,0,34,18,0.0910333333333333,0.182210228547313,0.211870482805639
0,0,0,34,18,0.977144444444444,0.182210228547313,0.211870482805639
0,-1,0,34,20,0.007935,0.0970066740701302,0.0945013745315693
0,0,0,29,40,1.000335,0.123854954058375,0.150754228120278
1,0,0,28,50,0.045696,0.104147779720378,0.124995327843611
0,0,1,39,7,1.01142857142857,0.240532580746993,0.26109752186529
1,2,1,29,5,0.49974,0.545718021809007,0.475120599089664
1,0,0,46,5,0.57436,0.240024599785225,0.26234970052982
0,-1,0,51,13,0.000761538461538462,0.124574753488515,0.13841860024314
1,-2,1,57,20,0.762595,0.0680222571117711,0.0331913450858433
1,2,1,56,1,0.2097,0.621755219945151,0.527667562928936
0,2,0,30,21,0.00142857142857143,0.448051445630103,0.423336746141151
0,1,0,29,13,-0.00146153846153846,0.318604291234135,0.328550342374679
0,2,1,22,2,0.92825,0.544245081553065,0.471255154615566
0,-1,1,31,8,0.00975,0.126597744837884,0.133440710754161
1,2,1,29,32,0.182084375,0.420507468420467,0.409859432630906
0,-1,0,32,20,0.04538,0.0954672846724436,0.0913251787625012
0,1,0,37,29,0,0.271286248922729,0.302581841623539
0,-1,1,32,34,0.00896470588235294,0.0825694455505088,0.0721847224191507
0,0,1,24,2,0.73095,0.23340907321255,0.249361454793346
0,-1,1,25,5,0.85676,0.126919844154325,0.131163364164597
0,-1,0,45,30,0.00097,0.0894570323093495,0.0877996488693109
1,0,0,22,3,0.946233333333333,0.209556723313629,0.22906951177943
1,1,0,44,24,0,0.303051002263662,0.325783928011344
0,0,0,33,47,0.351604255319149,0.113879949284593,0.140187057983921
0,0,0,26,36,0.0650305555555555,0.129172863743901,0.155658255423529
1,0,1,30,6,0.438733333333333,0.229570132111665,0.249221721143698
0,0,0,44,40,0.3289875,0.138993551206016,0.174575696388288
0,0,0,49,5,0.97818,0.2449008854129,0.267113994183422
0,0,1,33,16,0.812675,0.202476861365245,0.229815212405167
1,-1,0,45,36,0.00108333333333333,0.0807426414700319,0.0732971674340314
0,0,0,32,16,0.0239125,0.185154973582575,0.213528447514998
0,0,0,35,13,0.625484615384615,0.19793558851778,0.22554398188624
0,2,1,44,2,0.42915,0.591975651261509,0.506193308075314
1,2,1,53,20,0.6909,0.528901843662843,0.476978744730282
0,-1,0,39,28,0.0268714285714286,0.0881816254851756,0.0831052220405333
0,-2,0,27,10,-0.02,0.0574138650353762,-0.00497945606367995
0,-1,0,37,16,0.0055,0.106242675515273,0.108933989142024
0,0,0,23,6,0.7608,0.201852204685776,0.223406368946324
0,0,1,35,9,0.930277777777778,0.227496850165583,0.249910969848728
0,-1,1,43,36,0.0110194444444444,0.0872305304125055,0.0848196386705985
0,0,1,27,15,0.573393333333333,0.196974180274942,0.222703705337176
0,0,0,22,5,0.37444,0.203438868739979,0.224235351301003
1,0,1,38,2,0.89865,0.256304703693686,0.271594825176823
0,-2,1,32,14,0.0048,0.0614160704580753,0.00799137940777227
0,-2,0,30,38,-0.000213157894736842,0.035759094378099,-0.0678934091080491
0,0,1,63,48,0.879310416666667,0.154097945300444,0.200111581286363
1,0,0,22,5,0.89396,0.203438868739979,0.224235351301003
0,2,0,26,6,0.94475,0.50902298149469,0.453240558191214
0,-1,0,24,7,0.0797142857142857,0.11137919560009,0.110042438796001
0,-1,0,36,8,0.07635,0.120341243694403,0.126682533171196
0,-1,1,52,35,0.00203714285714286,0.0953829470278812,0.101529599870618
0,0,1,38,13,1.31875384615385,0.219149727145601,0.245006942545477
0,1,1,35,36,-0.000286111111111111,0.262227667609502,0.297184751185614
0,0,0,31,33,0.320845454545455,0.14087578640078,0.170849985563838
0,0,1,47,5,0.26488,0.260836550275187,0.278636465419989
0,2,1,41,28,0.484546428571429,0.465102843412492,0.438584928202167
0,0,0,24,10,0.52128,0.191454614181701,0.215326145874005
0,0,1,41,5,0.3803,0.250729852106675,0.269107878112785
1,-1,1,24,3,0.606633333333333,0.130110456256584,0.13440942675849
0,-1,1,28,24,0.00135833333333333,0.0947780992003492,0.0900031332731472
1,2,1,26,8,0.1753625,0.525185360604247,0.463105064718422
0,-1,1,34,40,0.04915,0.0757002934154268,0.0608584367529392
0,0,0,38,24,0.209391666666667,0.171070144715874,0.203720392908496
1,2,1,37,5,0.92008,0.563205610213178,0.487825382165936
1,1,1,40,45,0,0.238994788405608,0.283371518455364
0,1,0,48,11,0,0.364772466078037,0.363558362659252
1,2,0,35,31,0.983841935483871,0.413141766886339,0.407106433171688
0,0,1,27,2,0.95575,0.238193083081945,0.254125748446949
0,1,1,23,2,0,0.37616497656375,0.360308304704456
0,0,1,52,20,0.550755,0.217990057906222,0.25032075125446
1,0,1,36,18,0.909644444444444,0.200740138034379,0.229745345580343
1,0,1,51,5,0.06694,0.267719046156918,0.284988856958125
0,3,1,55,6,1.00868333333333,0.747808899077597,0.626529011643979
0,1,0,23,3,0.133333333333333,0.348282472181408,0.343192557459608
0,1,1,41,24,0.000395833333333333,0.319234812011678,0.335718301363377
0,0,1,34,42,0.603461904761905,0.136173645942063,0.168559224070156
0,0,1,46,33,0.689057575757576,0.171757965996801,0.209370120837484
0,0,0,22,3,0.9484,0.209556723313629,0.22906951177943
0,0,1,34,24,0.044475,0.18073273815749,0.212066668375995
0,0,1,27,15,0.116293333333333,0.196974180274942,0.222703705337176
0,0,0,33,21,0.0341238095238095,0.172744177358641,0.203031144203466
1,-1,0,51,5,0.01504,0.141796503195873,0.157755242156847
0,0,1,24,5,1.01602,0.223537521518686,0.242110214075707
1,1,1,47,24,0,0.33088344038571,0.345246888670581
0,-1,1,28,18,0.0101777777777778,0.104834554796933,0.104505614708427
0,1,1,23,5,0.20262,0.363115709785047,0.353057063986816
0,-2,1,29,17,0.0715235294117647,0.0568259220589791,-0.00402415496346957
0,-1,1,29,2,0.05995,0.137398854420995,0.144766996420373
0,0,1,28,5,0.09998,0.22974173272163,0.248462605613843
1,0,0,27,17,0.113347058823529,0.175849753635588,0.203170877853114
0,1,1,34,20,0.98618,0.322007601747981,0.334269937128492
0,1,0,23,8,0.1146,0.327405189715198,0.331107156263541
0,1,0,60,26,-0.00423076923076923,0.325512074933432,0.346359333685462
0,0,1,32,14,0.618764285714286,0.207116298115985,0.23306127499906
0,0,1,25,8,0.53055,0.21545909807173,0.236447071242601
0,1,1,41,35,0.000594285714285714,0.276347066204552,0.309130418732031
0,0,0,56,28,0.745625,0.183405309973414,0.222637833873255
0,0,0,26,3,0.300466666666667,0.215480587151926,0.235421903317566
0,0,1,34,14,0.171028571428571,0.210037959486386,0.236237470768128
0,0,0,37,20,0.5271,0.180607973230849,0.211800615980815
0,0,0,30,20,0.980155,0.171621031665928,0.200683930789077
1,2,1,45,21,0.551357142857143,0.506566888394391,0.461856881414796
0,3,1,57,5,0.25708,0.754605733278084,0.63212228765226
0,2,1,41,3,0.8119,0.581009778873659,0.499011934182499
0,2,1,27,5,0.0078,0.541326709303826,0.471944403320596
0,-1,1,47,29,0.0042551724137931,0.10139279785512,0.108091591883227
0,0,0,34,25,0.564892,0.163538747900461,0.194950921131147
0,0,0,46,6,0.352466666666667,0.236635602706552,0.259932620290607
0,0,0,27,11,0.924,0.192677367134997,0.217673359288394
0,-2,1,50,37,0.0164675675675676,0.0475705314207272,-0.0190157041725203
0,-1,1,27,10,1.02349,0.118771094901861,0.122254158737599
0,0,0,35,9,0.801244444444444,0.210059052649518,0.235212302843093
0,0,0,22,5,0.5608,0.203438868739979,0.224235351301003
0,0,1,37,27,0.139611111111111,0.176411728015304,0.209579721311957
0,-1,0,30,30,0.00229333333333333,0.0792173475486156,0.0639781806013006
0,-1,0,22,5,0.17134,0.113337869622248,0.11170040350536
1,1,0,24,5,-0.01418,0.341844219616803,0.339946494865715
0,1,1,29,36,0,0.252085450284767,0.28765616387841
1,1,1,56,13,0.497053846153846,0.396712827777076,0.386127652262733
0,-2,1,30,8,0.0773375,0.067083124409615,0.0193176650739838
0,1,1,30,5,0.9772,0.3775598700706,0.364173749178554
0,0,0,22,2,0.80005,0.212665948714041,0.231486592018643
0,0,0,29,8,0.9735375,0.204403124211265,0.228100795775102
0,-1,1,37,24,0.0508833333333333,0.101835531948384,0.104296014233953
0,0,0,35,8,0.6201,0.213173721159711,0.237629383082306
0,0,0,47,50,0.112844,0.120912251740456,0.155169187649757
1,0,0,24,6,0.967066666666667,0.203281729541821,0.224994466830858
0,0,1,25,2,0.5321,0.234996284400088,0.25094955267788
1,1,0,38,10,0.14483,0.348750195106869,0.350094464053125
0,1,0,32,36,0.00726666666666667,0.238115120547629,0.277721790526376
1,2,0,47,20,0.99718,0.49014331956913,0.452751490417443
0,1,0,34,13,0,0.328286620708128,0.336490831797349
0,1,0,31,2,1.08515,0.368855458286409,0.358314420775093
0,0,1,32,31,0.193229032258065,0.159791995791709,0.191970910932434
1,2,0,27,6,0.327083333333333,0.511234504020577,0.454828656075748
0,-1,0,29,18,0.0632555555555556,0.0964030833747017,0.0913950455873257
0,-1,0,24,18,0.0815,0.092616836563473,0.0834545561646556
0,0,1,36,5,0.9558,0.242509115477691,0.261167388690115
1,1,0,24,5,0.72332,0.341844219616803,0.339946494865715
0,-2,0,34,15,0,0.0557380532668314,-0.00594817206800808
0,0,0,22,2,0.92765,0.212665948714041,0.231486592018643
0,-2,0,34,50,0.000824,0.0297948826694069,-0.0905459804404721
1,1,0,22,3,0.967,0.346276449704612,0.341604459575074
0,-2,0,38,18,0.00416666666666667,0.0546632339177577,-0.00684702124751176
0,0,1,31,14,0.193735714285714,0.205666768634631,0.231473177114526
0,-1,0,26,14,0.0958857142857143,0.100677746410952,0.0962990728905766
0,0,1,26,12,0.894283333333333,0.204540223672819,0.228366848170282
0,0,0,48,36,0.628972222222222,0.152697651982139,0.190596408883277
0,-1,1,43,2,0.01135,0.152753254739685,0.167000366803849
0,-1,1,47,10,0.0039,0.138581168677466,0.154016116428279
1,-1,0,41,21,0.0147047619047619,0.100864413650454,0.103200979484094
1,0,0,24,8,1.0203125,0.197301342067507,0.220160306352432
0,-1,0,50,33,0.0268848484848485,0.0885037707378478,0.0884888975743413
0,0,1,24,22,0.480031818181818,0.173281116446549,0.201019850009081
1,1,0,38,21,0,0.30366595688433,0.323506581421779
0,0,0,43,4,0.956425,0.238590174787548,0.260002487115431
0,0,1,39,3,0.9449,0.254437428161107,0.270765842822143
0,2,1,27,47,0.631006382978723,0.350138248024798,0.370427033273639
0,-1,1,42,3,0.013,0.149225663587317,0.162995188680102
1,1,0,36,24,-0.00394166666666667,0.288309410145584,0.313079144935072
0,2,1,36,8,0.990975,0.547190162308014,0.478986043563763
0,0,0,31,11,0.818081818181818,0.198243746902771,0.22402575082653
0,-1,0,38,31,0.00459354838709677,0.0831040731707609,0.0742658834383595
1,2,0,40,36,0.292130555555556,0.401290477670913,0.402961521398292
0,0,0,45,33,1.01574545454545,0.156548220438733,0.193083355947315
0,0,0,35,30,0.972063333333333,0.152306047302234,0.184453617819614
0,0,0,33,32,0.286415625,0.145335261822854,0.17644326157212
1,1,0,37,5,1.05252,0.368178289824565,0.360591767364657
0,0,0,28,17,0.766882352941176,0.177135997349756,0.204758975737649
0,-1,1,44,35,0.00932857142857143,0.0894466781711901,0.0888248167943458
0,0,1,37,2,0.82275,0.254621473553331,0.270006727292289
1,2,1,23,5,0.99516,0.532525474388403,0.46559201178246
0,1,0,24,2,0.9577,0.354554614947141,0.347197735583355
0,0,0,24,5,0.70168,0.206322153727095,0.227411547070072
1,1,1,23,2,1.01175,0.37616497656375,0.360308304704456
0,0,1,26,5,2.056,0.22662461766375,0.245286409844775
1,2,1,34,19,0.683163157894737,0.491566010652904,0.449221965163349
0,0,0,33,6,0.97005,0.216486406062652,0.239287347791664
0,-1,1,35,8,0.09985,0.130563842831527,0.139793102292297
0,0,0,27,15,0.849346666666667,0.181326805358087,0.208005038331541
0,-2,0,31,21,0.00685714285714286,0.0488783992367997,-0.0252149471568897
1,0,0,50,24,0.975854166666667,0.186659304351109,0.222777567522904
1,0,0,41,14,0.138185714285714,0.20345832270512,0.232655488954231
0,1,0,28,6,0.35835,0.345618033907118,0.343881806164638
0,0,1,39,5,0.94348,0.247419443247203,0.265931682343717
0,0,0,27,5,0.5331,0.210703579083312,0.232175840723674
0,-1,0,32,18,0.0174388888888889,0.0987406829155093,0.0961593392409277
0,-1,0,40,3,0.00473333333333333,0.134649850276186,0.145120325905399
0,0,0,40,2,0.9908,0.240555803787141,0.260072353940256
0,0,0,75,25,0.211496,0.219378634751789,0.260062934397042
0,0,0,27,10,0.37767,0.195598123632379,0.220090439527607
0,0,1,25,33,0.139818181818182,0.146907659621811,0.17602006526227
0,0,1,46,5,0.71426,0.259133928435279,0.277048367535455
0,1,0,26,5,1.01734,0.345837440237705,0.343122690634783
0,0,1,28,3,0.974733333333333,0.23641581146563,0.253296766092269
1,0,0,26,14,0.725364285714286,0.18278907864711,0.20883402068622
0,0,0,28,16,0.43901875,0.179873655159947,0.207176055976862
0,-1,0,29,40,0.04883,0.0660770270866086,0.038219280324634
0,0,1,25,5,0.55398,0.225077314173701,0.243698311960241
0,0,0,48,14,0.00824285714285714,0.213682376948709,0.243772174145969
0,-1,0,33,16,0.05009375,0.102927911996109,0.102581597603888
0,0,0,43,10,0.6217,0.218839671486797,0.245500005680152
1,2,1,48,22,0.956272727272727,0.508536379073868,0.464204094829185
0,0,0,29,51,0.153590196078431,0.10323514638693,0.124166345488932
0,0,1,29,5,0.98552,0.231311530449369,0.250050703498377
0,-1,0,38,16,0.02795625,0.107085936678993,0.110522087026558
0,-2,0,37,23,0.00992608695652174,0.0496162799424093,-0.0205205203281121
0,-1,0,37,8,0.1264375,0.121281222020959,0.12827063105573
0,-1,0,25,15,0.04104,0.0982133493690051,0.0922938947668294
0,0,1,23,1,0.6974,0.235170702915539,0.250190437148026
1,0,0,49,13,0.684638461538462,0.218342634803473,0.247777352269716
0,0,0,48,4,0.871775,0.246721333914801,0.267942976538101
1,3,1,27,5,0.27388,0.702208575173083,0.58447935111624
0,0,1,32,10,0.70003,0.219648084820917,0.242729595955913
0,-1,1,34,12,0.00901666666666667,0.121371074291661,0.12853668345091
1,1,0,58,26,0,0.321638150757808,0.343183137916394
0,0,0,33,20,0.056265,0.175428429745583,0.205448224442679
1,-2,0,28,36,0,0.0364424772415378,-0.0662354443986906
0,0,0,36,7,0.981414285714286,0.217825958701342,0.241634561206053
1,2,1,40,46,0.000371739130434783,0.381139231665537,0.393489386011795
0,-1,0,26,5,0.02312,0.116944178962351,0.118052795043496
0,0,1,33,5,1.01718,0.237665463743513,0.256403095036513
0,0,0,31,25,0.412436,0.159939344191993,0.190186627477545
0,0,0,27,3,0.0504,0.216980390180109,0.2370100012021
0,0,1,44,27,0.472381481481481,0.185593329775659,0.220696406503695
0,0,0,30,18,0.91075,0.176994660533668,0.205518091267503
0,0,0,28,10,0.53494,0.196994288661736,0.221678537412141
0,0,0,32,23,0.848373913043478,0.166243080142882,0.196608885840505
0,-1,0,46,21,0.525457142857143,0.104948830599707,0.111141468906764
0,2,1,38,21,0.288104761904762,0.491081173817317,0.450740196223058
0,0,0,46,44,0.410547727272727,0.132313916834305,0.168083571200503
1,2,0,25,10,0.70896,0.488144311537513,0.441984139349827
0,0,0,46,24,0.0364625,0.181344626224882,0.216425175984768
1,-1,1,33,28,0.00320714285714286,0.0921994259254494,0.0882753017389643
1,1,0,22,5,0,0.337873292245245,0.336770299096647
0,3,1,43,3,0.0566666666666667,0.738226643784104,0.614723077747211
1,0,1,27,1,0.7015,0.241597326249854,0.256542828686162
0,1,1,29,13,0,0.341161258981072,0.343249009380314
0,0,1,31,20,0.971765,0.187968847819064,0.216970695679246
0,-1,0,29,12,0.01405,0.106611651823008,0.105897527022605
0,0,0,36,21,0.68202380952381,0.176571181228663,0.207795437857068
0,0,0,36,28,0.210653571428571,0.15836564584677,0.190875876182575
1,1,1,34,30,0,0.28267010983435,0.310099134736359
0,0,1,37,10,0.99209,0.227326431457707,0.250670085378583
0,-2,0,36,44,0,0.0337822158486162,-0.0728673032361245
0,0,0,40,5,0.99882,0.230472868215175,0.252821113222616
1,0,0,25,2,0.5984,0.217145232516468,0.236250885672245
0,-1,0,27,20,0.004355,0.0917140610543689,0.0833846893398311
0,-2,0,26,11,0.00392727272727273,0.0559426079331363,-0.00898463418742722
0,-1,0,36,50,0.020966,0.0587831088041158,0.0251651631242396
0,1,0,27,30,0,0.250626589835034,0.284283782538986
1,2,1,55,3,0.324,0.610833302219918,0.521245304565975
0,-1,0,27,6,0.34745,0.115933923825324,0.117223812688817
0,-1,0,38,40,0.0092425,0.0711653164707881,0.0525121612854402
0,0,0,34,18,0.796116666666667,0.182210228547313,0.211870482805639
0,0,1,40,2,0.5467,0.259692972276732,0.274771020945891
1,-1,0,49,20,0.262195,0.109272932492072,0.11832284279958
0,0,1,27,10,0.55734,0.212157876483243,0.234789106533242
1,0,1,23,6,0.825116666666667,0.218797421665241,0.238105035951959
0,0,0,36,11,0.434718181818182,0.205370771703485,0.2319662402492
0,1,0,53,26,0,0.312060811190716,0.335242648493723
0,3,0,46,5,0.97044,0.71583859947838,0.599954543916751
0,1,1,29,18,-1.11111111111111e-05,0.320500921211949,0.331163608184248
1,1,1,29,11,0.530563636363636,0.349603013826677,0.348083169858741
0,0,0,27,34,0.506411764705882,0.134458078587818,0.162080513786489
0,-1,1,24,5,0.02798,0.12594242776856,0.129575266280063
1,0,0,28,23,0.114613043478261,0.161394355003542,0.190256494302369
0,0,0,32,36,0.258413888888889,0.135264268532025,0.165186842730733
0,1,1,43,21,0,0.335462142882567,0.346145737850085
1,-1,0,41,22,0.00295454545454545,0.0991838395114056,0.100783899244881
1,2,0,34,6,0.414966666666667,0.526698016794128,0.465945341267486
0,-2,1,55,34,0.148223529411765,0.0523245918910649,-0.00382397403221037
0,2,1,40,15,0.6657,0.523491944101536,0.468418873427406
1,1,0,37,20,-0.000895,0.305746355949277,0.324335563776459
1,0,0,40,13,0.0735307692307692,0.205054368182639,0.23348447130891
0,1,0,28,6,0.175666666666667,0.345618033907118,0.343881806164638
0,1,0,43,40,0,0.242252092552692,0.285522546299398
0,0,1,27,2,1.02855,0.238193083081945,0.254125748446949
0,0,0,28,19,0.755073684210526,0.17175897296847,0.199924815259222
0,0,0,30,26,0.603392307692308,0.156276411883085,0.186181449353797
0,-2,0,31,14,0.00278571428571429,0.0553247794091314,-0.00829538548239689
1,0,0,31,5,0.93024,0.216650976950281,0.23852823226181
0,-1,0,34,12,0.00735,0.110900093166322,0.113838016445275
0,-2,0,30,24,0.000383333333333333,0.0459499047095583,-0.0340542857590635
0,0,1,36,5,0.11832,0.242509115477691,0.261167388690115
0,-1,0,29,20,0.011965,0.0931991662426853,0.0865608851088991
0,0,1,39,18,1.52628333333333,0.205033647127865,0.234509639233945
0,0,0,26,18,0.807794444444444,0.171897002135195,0.199165699729367
0,-1,0,29,16,0.01935625,0.0997050315670159,0.0962292060657522
0,-1,0,26,10,0.0137,0.107643690798197,0.10596739384743
1,0,0,29,5,0.94162,0.213662207621228,0.235352036492742
0,0,0,31,14,0.986564285714286,0.189491811156117,0.21677451010889
1,0,0,26,3,0.596433333333333,0.215480587151926,0.235421903317566
0,0,1,26,9,0.434755555555556,0.213803848502686,0.235618088887922
0,1,1,36,20,-0.07193,0.325883838047001,0.33744613289756
1,1,1,30,38,0,0.246752182959336,0.284410101284517
0,0,0,43,8,0.9632125,0.225289674326868,0.250334166158578
0,2,1,58,5,0.31798,0.608265379818093,0.521175437741151
1,-1,1,45,18,0.153772222222222,0.119815382180839,0.131503278745505
0,0,0,26,24,0.5888125,0.156532370407669,0.184663218294088
0,0,1,34,38,0.511352631578947,0.145199042318046,0.178227545027009
0,0,0,24,11,0.761409090909091,0.188581225152777,0.212909065634792
0,-1,1,34,26,0.190988461538462,0.0961388540918956,0.0946975601019248
1,4,0,23,50,1.015452,0.639315857836518,0.567194629603515
0,0,0,30,32,0.222828125,0.142068459331617,0.171678967918518
0,4,1,32,5,0.91468,0.831211547055257,0.704954788334553
1,1,1,40,11,0,0.372048768718034,0.365552246588615
0,-2,0,35,23,0.00330869565217391,0.04878829205502,-0.0236967160971801
0,1,0,56,33,-2.72727272727273e-05,0.290153382233742,0.323087380472833
0,0,0,61,5,0.94332,0.265066631757463,0.28617116879783
0,-1,1,24,1,0.2887,0.134395214822198,0.139243587236916
0,1,1,40,30,0,0.293559862644436,0.319627722043563
1,3,0,32,2,1.03155,0.7018293566352,0.584972414250914
1,2,1,36,18,0.4641,0.500657437872451,0.45481524117163
0,-1,1,30,16,0.00061875,0.110113059635767,0.112515970955921
0,0,0,34,9,0.381133333333333,0.208594346190366,0.233624204958559
0,0,1,54,3,0.766233333333333,0.280428304006176,0.294587311090154
0,0,1,46,18,0.962594444444444,0.215315464988342,0.245626324425683
0,0,1,58,3,0.6381,0.287626593649641,0.30093970262829
0,1,1,43,3,0.683933333333333,0.41398082663801,0.389653182155923
0,-1,0,28,14,0.0773785714285714,0.102291652015674,0.0994752686596447
0,0,1,30,21,0.333033333333333,0.183804437636854,0.212965517555499
1,0,1,31,5,0.41052,0.23447356676669,0.253226899267445
0,0,0,29,13,0.685038461538461,0.189640827901391,0.216015394579036
1,2,0,37,5,0.03788,0.537954939402209,0.473126715160301
0,0,1,36,14,0.718528571428571,0.212989763723964,0.239413666537196
1,-1,0,28,17,0.0173411764705882,0.0972618696324915,0.0922240279420049
0,0,1,25,8,0.2827375,0.21545909807173,0.236447071242601
0,0,0,42,41,0.824648780487805,0.134697997256285,0.168982420380007
0,1,0,29,8,0,0.339203399842315,0.340635743570746
1,-1,1,73,8,0.7893,0.173690760317845,0.20014082190459
0,0,1,43,15,1.02166,0.220334448867169,0.24811327148972
1,-1,1,30,26,0.00435,0.09310648931647,0.0883451685637887
0,1,1,38,35,0,0.271069419980846,0.304366125078429
1,1,0,39,28,-0.00468571428571429,0.278535520496583,0.308175117631821
0,0,1,44,31,0.334829032258065,0.174569848333492,0.211028085546842
0,0,0,29,14,0.143642857142857,0.186788371849372,0.213598314339822
0,-1,1,51,36,0.105555555555556,0.0930347486920631,0.0975244217468707
0,0,0,27,14,1.01734285714286,0.184114740526372,0.210422118570754
0,0,1,38,10,0.4081,0.228884629776824,0.252258183263117
0,-2,0,22,5,0,0.0601294186434803,-0.00083454429028377
0,0,0,30,21,0.49857619047619,0.16898309779215,0.198266850549864
0,2,0,25,12,1.00248333333333,0.478820051633552,0.4371499788714
0,0,1,29,24,0.651508333333333,0.174273214691469,0.204126178953325
0,0,0,42,6,0.6887,0.230300884780539,0.253580228752471
1,-1,1,41,15,0.00976,0.122005925413726,0.132402127925009
0,0,1,48,3,0.9293,0.269839606661699,0.28505872378295
1,2,0,29,16,1.0027,0.469027375469014,0.433834049452683
0,-2,1,52,20,0.01929,0.0652701557387383,0.0252508556631732
0,0,0,25,12,0.220633333333333,0.187083223572238,0.212080083280113
0,1,1,37,50,1.014124,0.217874695085238,0.266521823605696
0,0,0,27,32,0.173771875,0.138863156346267,0.166914674264916
0,0,1,31,28,0.601364285714286,0.166225460938563,0.19763405376554
1,1,0,23,6,0.488866666666667,0.335679987735994,0.335941316741968
0,-1,0,38,20,0.00095,0.10015203528599,0.100853766069705
0,1,0,32,23,0,0.284888924664828,0.309143833636149
1,1,0,27,23,0.0594260869565217,0.275960702602662,0.301203344213479
0,-2,0,41,48,0.0309729166666667,0.0328029491909661,-0.0745951347703074
0,-1,0,35,5,0.45,0.125423465540407,0.132345676004302
0,-2,0,31,20,0.03592,0.0497536746849302,-0.0227978669176764
0,0,0,30,5,0.29622,0.215152825232079,0.236940134377276
0,0,1,48,5,0.88676,0.26254639466683,0.280224563304523
1,1,0,36,26,0,0.280708914142114,0.308244984456645
0,2,1,24,3,0.842166666666667,0.544004478621787,0.47201427014542
0,0,0,29,44,0.385593181818182,0.115976275435239,0.141085907163425
0,-1,0,38,23,0.0445086956521739,0.09521630109699,0.0936025253520656
