"x","真实条件均值","NW核回归","局部线性"
0.540880503144654,2.08176100628931,2.09242048183807,2.09814452797246
0.547169811320755,2.09433962264151,2.10362102264983,2.1098922122588
0.553459119496855,2.10691823899371,2.11476242060867,2.12157625408982
0.559748427672956,2.11949685534591,2.1258470978272,2.13319620757071
0.566037735849057,2.13207547169811,2.13687786689879,2.14475195808792
0.572327044025157,2.14465408805031,2.14785788636607,2.15624374870988
0.578616352201258,2.15723270440252,2.15879060854441,2.16767220084958
0.584905660377358,2.16981132075472,2.16967972024604,2.17903832825662
0.591194968553459,2.18238993710692,2.18052907709369,2.19034354366933
0.59748427672956,2.19496855345912,2.19134263225089,2.20158965777258
0.60377358490566,2.20754716981132,2.20212436053133,2.21277887045322
0.610062893081761,2.22012578616352,2.2128781789771,2.22391375469949
0.616352201257862,2.23270440251572,2.22360786511579,2.23499723382756
0.622641509433962,2.24528301886792,2.23431697421403,2.24603255301342
0.628930817610063,2.25786163522013,2.24500875693878,2.25702324634187
0.635220125786164,2.27044025157233,2.25568607891129,2.26797310074094
0.641509433962264,2.28301886792453,2.26635134368941,2.27888611824253
0.647798742138365,2.29559748427673,2.2770064207358,2.28976647799846
0.654088050314465,2.30817610062893,2.28765257991819,2.30061849939175
0.660377358490566,2.32075471698113,2.29829043403927,2.3114466074289
0.666666666666667,2.33333333333333,2.30891989080339,2.32225530139591
0.672955974842767,2.34591194968553,2.31954011549403,2.33304912752879
0.679245283018868,2.35849056603774,2.33014950545839,2.34383265620407
0.685534591194969,2.37106918238994,2.34074567727494,2.35461046391611
0.691823899371069,2.38364779874214,2.35132546721992,2.36538712008714
0.69811320754717,2.39622641509434,2.36188494535557,2.37616717856429
0.70440251572327,2.40880503144654,2.37241944324377,2.38695517350201
0.710691823899371,2.42138364779874,2.38292359495483,2.3977556192097
0.716981132075472,2.43396226415094,2.39339139070317,2.40857301346463
0.723270440251572,2.44654088050314,2.4038162421129,2.41941184374442
0.729559748427673,2.45911949685535,2.41419105781052,2.43027659581903
0.735849056603774,2.47169811320755,2.42450832777026,2.44117176415245
0.742138364779874,2.48427672955975,2.43476021461391,2.4521018635941
0.748427672955975,2.49685534591195,2.44493864989857,2.4630714418835
0.754716981132076,2.50943396226415,2.45503543332146,2.47408509254384
0.761006289308176,2.52201257861635,2.46504233273393,2.48514746779653
0.767295597484277,2.53459119496855,2.47495118288763,2.49626329118536
0.773584905660377,2.54716981132075,2.48475398093251,2.50743736965373
0.779874213836478,2.55974842767296,2.49444297684275,2.51867460486857
0.786163522012579,2.57232704402516,2.5040107571544,2.52998000362954
0.792452830188679,2.58490566037736,2.51345032064713,2.54135868724034
0.79874213836478,2.59748427672956,2.52275514488042,2.5528158997514
0.80503144654088,2.61006289308176,2.53191924278859,2.56435701500842
0.811320754716981,2.62264150943396,2.54093720883734,2.57598754246157
0.817610062893082,2.63522012578616,2.54980425453549,2.58771313170399
0.823899371069182,2.64779874213836,2.5585162333687,2.59953957571866
0.830188679245283,2.66037735849057,2.56706965546849,2.61147281281827
0.836477987421384,2.67295597484277,2.57546169254475,2.6235189272664
0.842767295597484,2.68553459119497,2.5836901737866,2.63568414856868
0.849056603773585,2.69811320754717,2.59175357357511,2.64797484942289
0.855345911949686,2.71069182389937,2.5996509919502,2.66039754231553
0.861635220125786,2.72327044025157,2.60738212883485,2.67295887475191
0.867924528301887,2.73584905660377,2.61494725304615,2.6856656231066
0.874213836477987,2.74842767295597,2.62234716711696,2.69852468508203
0.880503144654088,2.76100628930818,2.6295831689207,2.71154307076623
0.886792452830189,2.77358490566038,2.6366570110375,2.72472789228501
0.893081761006289,2.78616352201258,2.64357085872995,2.73808635205127
0.89937106918239,2.79874213836478,2.65032724731399,2.75162572962319
0.905660377358491,2.81132075471698,2.65692903962022,2.76535336719484
0.911949685534591,2.82389937106918,2.66337938414737,2.77927665375645
0.918238993710692,2.83647798742138,2.66968167441529,2.7934030079774
0.924528301886792,2.84905660377358,2.67583950993367,2.80773985988235
0.930817610062893,2.86163522012579,2.68185665911509,2.82229463140939
0.937106918238994,2.87421383647799,2.68773702438129,2.83707471595861
0.943396226415094,2.88679245283019,2.69348460963753,2.8520874570583
0.949685534591195,2.89937106918239,2.69910349022539,2.86734012629543
0.955974842767296,2.91194968553459,2.70459778540728,2.88283990067436
0.962264150943396,2.92452830188679,2.70997163338736,2.89859383958407
0.968553459119497,2.93710691823899,2.71522916883335,2.91460886156771
0.974842767295597,2.9496855345912,2.72037450283037,2.93089172109968
0.981132075471698,2.9622641509434,2.72541170517193,2.94744898558288
0.987421383647799,2.9748427672956,2.73034478887358,2.96428701278353
0.993710691823899,2.9874213836478,2.73517769677997,2.98141192892118
1,3,2.73991429012698,2.99882960762883
