educ,age,urban,stratum,weight,income
14.515211768175828,26.1632657833075,1,2,2.0,502.65762094190086
13.84447088838912,36.642578824130425,0,2,2.0,534.1050046921654
10.612230066581139,38.90033808064388,1,2,2.0,466.5345481558344
13.310815662918637,59.136969674840635,0,2,2.0,549.201507165626
15.72380950697767,42.525566456892825,0,2,2.0,554.5393501850574
11.817803238332928,58.080068342041486,0,2,2.0,467.26280212382744
16.090864737170588,30.567646642768867,0,2,2.0,508.727706953439
12.705287092656384,41.93118508280162,0,2,2.0,527.5623937686231
11.315653351996446,42.49380775112967,1,2,2.0,485.09513643513645
14.24228927751832,25.005587100683204,1,2,2.0,506.0477598129391
15.943205123475627,27.159555392420017,1,2,2.0,540.9126078327764
14.74133759168844,58.24296112646164,0,2,2.0,604.0032698163034
10.44517538671711,48.26366476397128,0,2,2.0,496.5924067782805
14.987226888466653,49.099914118550046,1,2,2.0,536.3543128835009
8.059631223727942,56.13402429625427,1,2,2.0,403.7830793520591
17.640094077310298,45.74278433267662,1,2,2.0,631.1187833269641
15.151823453519757,32.4336207615537,0,2,2.0,480.44005269822566
13.935485923806306,45.41063220026094,1,2,2.0,546.6745856508783
16.06312792167273,46.61589202133845,1,2,2.0,540.8260774526764
15.151901938289498,43.95227121868237,0,2,2.0,554.8010344157641
9.043512070061423,25.381532660800833,1,2,2.0,456.9099149235227
14.774129355988507,44.72614196078271,1,2,2.0,560.555628739691
10.659926447845448,33.188457726409275,0,2,2.0,325.5860966969026
15.874807501745874,52.473628354600635,0,2,2.0,638.9210644797026
14.929089990895331,26.27662575328856,0,2,2.0,515.0828604053796
14.681073744039649,36.68502654459268,1,2,2.0,558.7441757463453
10.71601764961127,25.992893645948143,1,2,2.0,479.70319219912625
9.491862616755723,23.641392657833418,0,2,2.0,336.19737018977656
9.349997155012609,35.10125612557307,1,2,2.0,412.3374053908033
9.832404097123115,20.91782973488463,0,2,2.0,341.48663576254114
17.209835301970976,58.44183700652701,0,2,2.0,558.864206471812
14.236297833083203,49.35385286558069,1,2,2.0,565.4991727101914
10.123138304298674,52.488740040477275,0,2,2.0,407.06574030672635
14.085972637922936,49.98319122836105,0,2,2.0,539.4293681080275
8.676379185625342,52.352563620670516,1,2,2.0,519.759713391455
11.546777021463804,53.492845959124296,1,2,2.0,455.4136663298681
17.350656222966162,25.28005432503267,0,2,2.0,555.6911454705469
17.55396664478349,56.134330910378004,0,2,2.0,673.8211340799978
8.191799306179906,49.30724005382323,1,2,2.0,418.70278079122255
16.274736974762323,30.64578885446442,0,2,2.0,480.32904564722173
16.812773557289898,33.69285902680913,0,2,2.0,495.5200276226108
9.59614851764893,42.88361618346159,0,2,2.0,372.34489124780805
16.0552969731394,54.33979865289059,1,2,2.0,675.7844368396002
17.05142098598877,48.20727961459045,0,2,2.0,607.3582080010923
14.587606710966448,22.896548281226316,0,2,2.0,432.9127632510619
10.635953247228793,30.750956792688804,1,2,2.0,445.3052940760204
17.66725579355316,54.081479480627046,0,2,2.0,592.9000312852324
9.593247281922531,52.58980340413332,1,2,2.0,515.9054022922263
15.674580257111934,55.738719420628556,1,2,2.0,690.005411881408
14.758981133467428,52.019094735366906,1,2,2.0,587.4420101376311
12.552046377458822,31.20186328973964,1,2,2.0,562.8687234689594
12.837551312213753,29.253786022384514,0,2,2.0,473.6784283990769
10.592952356141678,22.0378425575827,0,2,2.0,384.7424609184047
11.885121209470343,36.94679722548707,1,2,2.0,472.7809656550066
14.690590887260349,43.44808329603457,0,2,2.0,448.3391030548837
10.801871916800103,49.43728140263734,0,2,2.0,449.2107837197367
16.10640340372661,52.79637427921821,1,2,2.0,675.3636518210438
15.722054343504748,42.1534910619589,1,2,2.0,573.023987064882
13.159107765325302,20.075290323595148,0,2,2.0,391.95240849574697
9.252310428340335,20.52080203308831,0,2,2.0,418.4104050784547
11.46589707055096,29.270490103280405,1,2,2.0,449.338170066064
8.591435118025442,36.35733596312062,1,2,2.0,518.567830850317
15.16720432569026,45.515466586300846,1,2,2.0,634.9729086516454
12.149404944110827,44.78634953054352,0,2,2.0,397.84981489000216
15.92386079635176,42.97611197098334,0,2,2.0,581.4789594604425
11.394210979945353,24.97046001226756,1,2,2.0,444.7372996627139
9.563476870724518,34.746318436187444,0,2,2.0,440.5611636121487
12.829909897324358,38.96243370806995,1,2,2.0,541.9465578190319
17.583176066271772,58.43773464598726,0,2,2.0,633.6601975077764
12.175318200474766,24.955683915670548,1,2,2.0,416.3479841093139
9.5627948692942,56.786737852532795,1,2,2.0,545.5040441609735
13.920893299966218,46.55604010730916,0,2,2.0,575.183120128401
15.029635120025873,49.326718562807734,0,2,2.0,492.1690917046188
17.306397757431466,38.90762066960515,0,2,2.0,538.4682277967452
15.524509914949592,49.071553392006884,0,2,2.0,588.0941158551414
13.238437281433209,31.37165932183509,1,2,2.0,472.24383470302774
15.232613961872087,28.39171659425469,1,2,2.0,507.66848449803126
10.254404660004397,20.169986485473196,1,2,2.0,411.37460170205156
11.727855413983358,23.98864118850398,0,2,2.0,409.58607202934644
9.237717340219005,51.48732880644907,0,2,2.0,436.30444230459426
14.952427630919196,41.080195464875004,1,2,2.0,531.6356472337012
11.994860903403893,24.201583129159737,0,2,2.0,403.2140450999102
15.147397402618536,28.70341339176659,1,2,2.0,568.4751065440425
9.218019533724078,59.904603641149926,1,2,2.0,573.7834761705293
17.60921928537509,25.914597416399545,0,2,2.0,576.7491274108862
13.659565994768883,51.74883103324139,1,2,2.0,513.294311613677
9.975560480890316,58.6094047791971,1,2,2.0,470.4833162234336
17.28611632277977,41.00828104924035,0,2,2.0,591.5111609141867
11.779824500231241,50.373411481998154,0,2,2.0,384.63152322125575
11.838549943504784,41.21982368337138,0,2,2.0,479.90957330101
16.041340874504026,28.358814419197408,0,2,2.0,448.29303692450065
12.731022337939088,58.44906101307342,1,2,2.0,518.8111761132453
8.541687332116819,43.99501652676737,0,2,2.0,356.20647582675383
16.50649054636901,45.24789055714882,1,2,2.0,599.1192492555808
15.271802704184978,51.592836624956526,0,2,2.0,560.4061451374412
14.192428876124566,45.373581669755694,0,2,2.0,535.6433266372057
17.814425313760967,34.19174334206375,1,2,2.0,663.4442315772731
15.146652024111688,47.95701174233548,0,2,2.0,648.4333501551961
12.270835501648225,25.805476436327332,1,2,2.0,548.2008244622214
16.837013318689863,23.43435954584948,1,2,2.0,603.1023277606309
9.37397159678552,40.736120956856624,1,2,2.0,436.8755125307612
17.050985280604856,50.083305969100834,1,2,2.0,636.0272981320514
13.846719736186474,52.79546569277922,1,2,2.0,615.0034930301497
9.462052802826566,37.35340694644359,1,2,2.0,509.3288526839282
14.320784957473268,48.8292502822005,1,2,2.0,613.9242017158356
16.240457207490653,43.22639886145335,0,2,2.0,523.6485786584276
11.257052431333406,44.548518905781066,1,2,2.0,386.1007531838819
15.303379875759708,33.784540503487285,0,2,2.0,546.4343880413885
12.22978425335269,29.09535165296176,0,2,2.0,532.0845460144592
16.540503845561418,40.11294026443983,1,2,2.0,605.5093560182102
11.065985150590688,46.44337458432658,1,2,2.0,492.9268563246252
13.907798364537706,30.308756867411056,1,2,2.0,520.6557458319174
9.715306416070215,29.45455313559154,1,2,2.0,439.67766276910476
11.673625256560145,43.82583559851766,0,2,2.0,507.6692106515529
11.93912686073911,33.05553786959309,1,2,2.0,439.31985301313057
14.81245034238424,23.364563324338445,0,2,2.0,519.4885074927736
13.095044060253981,34.904586467792306,1,2,2.0,577.5052775657462
13.72519133586183,50.740981296539815,0,2,2.0,502.30330724957525
10.63094100497452,43.14123083702392,0,2,2.0,520.2682611016921
12.387704502430545,31.48204604285614,1,2,2.0,445.46037532865995
14.097326521578806,50.08830907542886,0,2,2.0,467.83839578889973
15.494309044819387,27.531954592625297,1,2,2.0,562.4435017553535
13.700573000030252,26.682140795629703,0,2,2.0,483.48520154235734
16.445164964709214,57.62416587546716,0,2,2.0,543.1601041607694
16.777063040281618,57.80566294596962,1,2,2.0,684.3681302670482
13.764795921878953,37.61686747169975,1,2,2.0,465.60212014950633
16.66988764591646,39.423122178513786,0,2,2.0,535.3600477038506
16.248886120982238,35.78181698494457,0,2,2.0,651.4617056305466
11.405314789239481,56.2340922603894,0,2,2.0,510.1464294782566
16.6988266955436,41.30909681748996,0,2,2.0,652.0235435804616
15.339924809554718,29.78098050030323,1,2,2.0,547.9521447544016
14.706735734481056,31.849172782920498,0,2,2.0,428.51373985214457
12.785855529514585,30.58062434840255,0,2,2.0,389.3020180280156
10.464079057866144,21.98233736310749,0,2,2.0,376.6439152271134
15.509871650178807,21.170401661833196,0,2,2.0,552.6074026118768
10.144552285821879,25.135598032835503,0,2,2.0,350.4356082697951
9.747082627181983,24.155260709958984,1,2,2.0,470.9932224335103
12.518124885320852,58.748467497948255,1,2,2.0,594.4319055140152
14.4445408772021,20.793554245614352,0,2,2.0,390.79868409610623
16.271398534403815,28.058906702875998,0,2,2.0,535.6199729373951
13.539644554447705,42.95311485360838,0,2,2.0,481.6211892690702
15.017305019639425,52.58994264062716,1,2,2.0,541.4631346721737
16.102373719715906,44.68217626233011,0,2,2.0,372.1774335121773
10.484341584610325,35.810156491513936,0,2,2.0,436.1424714019412
13.076390440445582,41.61346959178043,0,2,2.0,528.5017154256896
16.717640189577835,20.45088164021699,0,2,2.0,541.0125500964831
11.305002239406441,43.265624671292294,1,2,2.0,492.5474356769251
17.381851292312806,36.09509194304987,0,2,2.0,501.76844377584626
13.787310330333778,32.17640737291326,0,2,2.0,499.7200286654626
15.241093628610473,24.365454610104955,0,2,2.0,407.84649990068834
11.592383983060802,51.103330117688756,1,2,2.0,613.99170771835
16.781681935758996,35.98797748505769,1,2,2.0,631.6866662320858
17.557007518617134,47.17963043661943,1,2,2.0,654.2085626908897
8.084807367650589,38.40710897436734,1,2,2.0,355.0848118823638
17.952856004188515,57.58978003006661,0,2,2.0,680.3805812204278
12.767931374373392,35.34693274844079,1,2,2.0,492.2820897893918
13.582205646866147,58.12415765332069,1,2,2.0,550.9607896990105
12.376451470698237,58.091445210879016,1,2,2.0,466.0483020438371
15.04790313228872,43.22751060560253,1,2,2.0,612.0279070536267
9.423764515922517,42.0174720339653,1,2,2.0,500.41919768126286
10.482108048539097,51.736647662484565,0,2,2.0,495.57108583197305
9.83725202485284,39.65208158375282,1,2,2.0,503.62576086485996
10.169259260739988,23.38812548667515,1,2,2.0,514.9870721976748
13.46922670655174,55.95222131176965,1,2,2.0,627.6612242205141
15.65900530963821,30.672439996781172,0,2,2.0,474.46658948941115
12.237024228771846,22.502715053619138,0,2,2.0,440.7161194787873
14.372949369868621,31.980083610255573,1,2,2.0,528.9940541690971
16.106148990593447,30.57588370660492,0,2,2.0,502.057056208848
11.010234048793514,37.32596825254694,1,2,2.0,460.50917727816545
15.802317745246384,54.29210266309699,1,2,2.0,650.3873535875889
9.108626420179776,32.1541331679623,0,2,2.0,314.1501499525823
9.378511257104156,59.0752495769298,1,2,2.0,491.94089674472525
13.488773163319939,24.893293594884508,0,2,2.0,484.03815083960757
10.822598385618837,50.567882405225845,1,2,2.0,474.565332113479
10.216141692216851,31.542394970086033,0,2,2.0,503.92711603905326
8.40387440339044,39.29151692558274,1,2,2.0,355.8028440329346
13.643570412208964,34.2943910134878,1,2,2.0,540.1940203466154
11.376181781442703,54.88091341699595,1,2,2.0,526.2846574032483
8.125351735853268,50.55271849583273,1,3,3.0,433.1899531867082
15.504405409136908,38.25283404164409,0,3,3.0,551.1775196039963
11.790674589253063,34.50769961941948,0,3,3.0,426.028949248172
9.029979139270123,27.765918322695345,0,3,3.0,308.05611521282293
14.171646418969193,23.36777217291417,0,3,3.0,520.4981323012812
9.529507013526706,50.9551732164583,1,3,3.0,594.7502743849974
11.885130387703027,50.81790972324449,0,3,3.0,488.9324316023776
16.09149003313501,38.9745596379767,0,3,3.0,419.6442260073145
9.037223601981328,43.69799409299253,0,3,3.0,387.0659966581371
8.393004223601377,59.853465385191896,0,3,3.0,441.8235642248087
12.933457191725651,31.64921650013136,0,3,3.0,465.14764238900455
17.076034311545317,34.23142467109921,1,3,3.0,399.48148618898506
15.342648454430458,28.329882968557037,1,3,3.0,543.9234701078286
12.955750992023804,56.75178778529142,0,3,3.0,523.9236224023216
13.960017425992442,36.320750406107216,1,3,3.0,502.2928035379243
12.502347701597406,28.50482859157701,0,3,3.0,517.1152407367545
10.986325020624186,49.847068663619304,1,3,3.0,466.80330161280193
15.997589569812572,32.783037537462036,0,3,3.0,536.549533503851
16.838892007900355,59.43033848755916,0,3,3.0,687.5570860215903
10.451500796651496,55.29093750110587,0,3,3.0,446.35782530025347
12.895834470648326,35.210287095743894,0,3,3.0,456.27052808393785
11.45064930095978,30.862508256206702,1,3,3.0,373.6216142585934
13.403959080897986,37.97963489767967,1,3,3.0,583.165516862626
14.171805995273187,58.55155796001024,1,3,3.0,556.1615676659258
11.025923864410746,38.925891254777355,0,3,3.0,456.3512627212937
12.935851467381928,27.083968380069305,0,3,3.0,425.3691607442645
11.947021041083879,49.06898306729321,0,3,3.0,512.0063087990911
17.907638310219273,22.645118615141918,1,3,3.0,420.9473100333971
17.878409122910167,32.48516645290242,0,3,3.0,597.1762163301611
10.490498163022806,48.528023865786864,0,3,3.0,343.32388154235196
13.306202096870503,59.22945851480429,1,3,3.0,650.3810908050765
16.970919172512698,56.10866038575579,1,3,3.0,567.480164484918
10.821309570490692,29.125557563087646,1,3,3.0,351.86441427668893
16.534613031500378,41.37379397018837,1,3,3.0,582.999023450588
13.918351180737956,25.800912230940725,0,3,3.0,458.10934090680547
12.190720347988773,41.89825174411057,0,3,3.0,491.1942039002808
16.253527144126245,54.99617447081613,1,3,3.0,584.066004179467
