age,income,distance,log_income,edu_level,transport
51.159504867491236,17.892752828050227,6.701179206032595,2.8843957609234177,中,地铁
44.347843649533615,34.26892765672182,3.061927468242496,3.5342390443762786,低,汽车
50.44593436253287,40.00633800227558,3.7038685411589283,3.6890378916189412,中,汽车
52.09550882860028,13.665289274996093,11.79278821791447,2.6148589882006896,中,地铁
55.32918762499163,29.283357291662668,9.912864702048129,3.3770193441204728,高,地铁
31.769708764808463,26.471683588304835,6.803490096327127,3.276075617854648,低,地铁
49.14753121519848,24.721971014767483,10.742447394401648,3.2076923630180336,低,地铁
37.76412721328546,26.239546705931684,15.578265481011174,3.267267689000291,中,汽车
31.686420493629473,45.26170390295872,10.090569808292553,3.812461286490988,低,公交
46.927375398613776,47.73180512561704,16.656109021260566,3.865597949821145,中,地铁
43.79771824420655,28.219067886431883,1.1113955004800533,3.339997915632236,中,公交
39.34045914520759,39.7407257877443,17.807901962638145,3.6823765003626416,高,地铁
58.65015102602548,22.946327298470834,9.615946129052718,3.133157893132577,高,公交
51.87029575016327,21.270165207885622,1.8107879976300287,3.057305396360431,低,地铁
48.94009560639743,34.09353944048191,15.203131861555844,3.529107907116401,高,汽车
51.301468777181796,40.593772302332674,8.981775677676522,3.7036146632738363,高,地铁
50.227233845477926,15.20034401692862,6.9600220162885025,2.7213180602887874,低,公交
25.242698550860293,35.99388379074368,18.82096783744444,3.583349029320806,中,公交
34.87920189425206,43.582182265471474,5.804015843309072,3.774648403193273,高,汽车
49.937613381608486,18.143887359137423,12.405526363298724,2.8983337193656555,高,汽车
55.62048244747377,41.02813207820872,5.070173794996672,3.714257979661215,中,公交
29.944815171255325,18.944751305526427,15.466347945272744,2.9415269172018434,中,汽车
57.751595162552604,19.891771550891193,12.130484986243852,2.990306156314958,高,汽车
21.303605678266308,36.00112651148611,2.9211423751361907,3.5835502299522513,中,汽车
40.61487293067941,33.94452335809683,12.986053808878296,3.524727526061178,高,公交
30.29113396881364,25.578166326153003,11.768327449334503,3.2417391096935986,高,汽车
53.75011947535534,22.200337533382353,12.544752533632773,3.1001074929690633,中,汽车
23.880779185193454,24.52372499287566,16.430158707583193,3.199641016041924,高,汽车
37.430792871860824,44.359641808800234,3.7436074221839712,3.792330087805748,高,汽车
51.3551264821939,35.91231578047991,5.8838912028942385,3.5810802946153952,高,汽车
56.81655719474413,33.49072931881449,14.221743303598027,3.5112686637805335,高,公交
21.083275454442642,28.59089759344574,17.607244534309434,3.3530884012050106,高,公交
45.79181659942837,31.438998204579956,1.3521491945934367,3.448049103331335,高,地铁
31.191561303437304,31.28939655481108,8.141834120535044,3.443279271934294,高,地铁
41.279311643463515,19.44137569289555,2.9483051207603443,2.9674035626239412,低,汽车
30.507918521942813,39.891974302953024,3.732181035927769,3.686175158373993,中,地铁
51.73233758745536,44.33431541301801,7.445406393429037,3.7917589914816268,中,汽车
33.88223976819338,35.791235024510776,18.742847698845658,3.577703031712901,高,汽车
34.8595587877082,10.886254583946023,18.833644580088386,2.387500946101405,低,公交
47.89647197855751,32.83429738477774,6.8826061968634304,3.491473621051805,低,地铁
30.927471550751026,24.048502035833184,1.9855775904170336,3.180072709199612,中,地铁
37.74604321702125,35.29955448081444,4.846607036556138,3.5638703429195058,中,汽车
49.67884046088351,12.180447977136621,15.768340610982913,2.4998320413374637,高,地铁
39.631259344481414,18.862770471131192,14.238357196202209,2.937190163083606,高,地铁
45.95869232855293,22.143618878707528,12.922729632859546,3.097549368246122,中,公交
35.26133484683733,47.04049073579684,12.095188932501783,3.8510087358445615,中,公交
21.290775923209964,26.50373974007787,16.40805812569565,3.2772858453024556,高,汽车
57.927053076336705,20.236676474363744,9.855198545379888,3.0074966251239466,低,地铁
39.99879473512956,30.815222943414085,8.465650035492384,3.42800881928708,中,公交
38.028021707406424,13.642984674621218,3.509842390597947,2.613225446265675,低,公交
28.769805141668257,31.476364549227046,7.871651176345729,3.4492369324212433,高,地铁
56.0889941198291,18.442338685130753,2.2112544061694814,2.914649036829065,高,公交
37.845768732986656,15.550877344403723,12.49655002600311,2.7441170578956218,高,汽车
38.92396110558209,41.35383728308044,16.65751428795284,3.7221652172385364,高,汽车
41.06021987280466,38.61003152838807,3.26000750823663,3.6535121268618793,低,汽车
29.571464237606968,36.53464017147399,3.87844374233652,3.598260856323023,中,汽车
27.589605428758432,16.74196198498651,3.195331631538237,2.817918261597759,低,汽车
21.99154454407728,33.58402695289605,19.747995244375673,3.514050565629648,高,地铁
31.310476287366605,10.491771025566493,10.562016518876765,2.3505912380499874,高,地铁
24.383460019836964,41.93176416799539,6.888669340260406,3.7360436344210095,低,汽车
33.19541013946868,47.951759337297574,5.823105255891377,3.8701954917365873,中,公交
51.254822833024846,24.34051987803013,11.077916244752666,3.192142446330054,高,公交
29.003388582439488,14.785085549098556,4.6626317994015105,2.6936189394965986,低,汽车
36.158531635251904,12.495710452697114,10.555940816510857,2.525385421629859,中,地铁
49.668289984088695,35.48746432590104,17.656901945535484,3.569179516540424,中,汽车
44.220164874933054,47.79311944956701,9.29335936886281,3.8668816845666685,中,公交
47.69739087985271,47.10444449429416,5.286414495846176,3.852367359506652,低,汽车
43.74121853088441,36.33806348621362,9.90861458201105,3.5928657727813045,高,地铁
52.59739501526684,35.24610164894296,7.470320541230681,3.562354931623236,中,公交
39.76911803971073,49.90514239779156,4.511378573109237,3.9101240515117266,高,公交
20.23925996965463,18.6847862232805,19.61246223419327,2.927709621784521,低,汽车
58.31004391453951,11.43196298158129,12.526816701056234,2.4364132024821283,低,汽车
50.127018527908135,15.100286859224394,12.80057311915003,2.714713740940061,中,汽车
58.156411923151595,49.72566702210543,14.677945900265447,3.9065212388703863,高,公交
33.6337101220556,33.047964594726615,11.863170249171915,3.4979599787651137,高,汽车
42.26195844580837,35.12108846061209,8.86459462915268,3.558801760900894,低,公交
24.82902384955363,39.80662501324864,17.410509759442018,3.6840333560571725,中,汽车
46.925541575456954,26.63453412356477,3.805511947867119,3.282208649078944,中,地铁
33.16620793986405,30.19462909781014,16.43504243164069,3.407664064121253,低,汽车
59.98314207968886,25.448189665406634,12.804705801568149,3.2366446074765447,中,公交
45.19114631439789,17.586440035531684,13.079776254628689,2.867128152566415,高,地铁
56.99357720837884,35.1641940711596,6.06367836573721,3.5600283510033806,高,公交
56.01141141445842,28.76291592610184,7.746113085226034,3.359086915964512,中,地铁
44.30393314774641,47.08240798185959,13.404947947255891,3.8518994276826803,低,地铁
59.152577195221156,22.585298460443497,18.336567220829973,3.1172991840045725,低,公交
22.50713655770302,19.040877599158712,13.472165579661905,2.946588120693787,高,公交
46.7546120040301,14.399844538534289,3.3398538363605863,2.6672174105885595,高,地铁
47.328891600988364,43.46508580644275,18.647269068205905,3.771957990679378,低,汽车
27.553449351479724,15.12585680656223,1.9231720676190183,2.7164056506801977,低,地铁
30.362274216002128,46.53970709657973,12.053089309556002,3.840305864269892,高,汽车
22.785689137268506,37.14678199351407,1.3851732477065135,3.614877145433781,低,汽车
27.488683259611214,24.261925932741825,19.89548289677925,3.1889082875348116,中,公交
46.22239946031613,39.0153399542821,16.504797049640572,3.6639549009559094,高,汽车
58.95404288896051,21.509752651289006,10.817744324722057,3.0685064439707976,低,汽车
49.15860315876772,42.749205326234915,2.914952304076049,3.7553506063499924,低,汽车
35.526617780823,34.36495488079791,6.81346060344064,3.537037291632154,低,公交
42.86218636601201,43.85982875055524,4.598238185752393,3.7809988385260147,低,公交
57.460334626745656,11.226920414682922,6.361549553538234,2.418314502708569,中,公交
59.59190860547799,44.83447425082909,10.621043794781418,3.802977358023873,低,汽车
34.80698598534342,25.002416494626107,3.5675518937287056,3.218972479981989,中,汽车
21.687325072450836,44.937811897812,13.512464851077844,3.805279576159532,高,地铁
40.84103400332117,27.209496576375578,5.934634751940623,3.3035660512045077,中,地铁
57.44053254561964,32.00701100619304,15.709203754964266,3.465954972745686,高,地铁
33.39940193761669,40.97502127191112,2.861902744619148,3.7129626437734102,中,地铁
40.06983661182774,13.002526556761689,6.882866563861232,2.565143689098051,低,公交
21.403627933742992,11.46248269909961,15.374925587361874,2.439079328233537,中,公交
49.00041296009351,45.97656146721336,13.552008897643253,3.8281317333114306,高,汽车
39.37133055547412,24.726451147917437,10.538481891512905,3.207873567309951,中,汽车
37.92507514522866,13.510909506224614,9.473608396606197,2.603497470670225,高,公交
32.48057968645886,14.64040564644042,12.813221877203226,2.683785216239496,低,地铁
52.62197783316546,12.16358833587147,18.754321547351722,2.498446926417007,低,公交
39.613391112469216,39.90394962830451,19.66900338368636,3.6864753071748693,高,汽车
50.812574072610225,33.42808194243925,2.0065442610581763,3.509396323447638,高,公交
42.75977684672428,27.647008724233846,9.213142742046726,3.3195175385440665,高,汽车
31.107573054272457,37.89828791844354,5.498501081151824,3.634905937412177,高,公交
52.95529462614049,19.53928396507493,10.433970431076817,2.972427001371812,中,汽车
27.636188467342407,24.483282108245895,17.695735560799086,3.1979905217063975,高,汽车
37.50008062037732,30.54368165212367,13.133554593525366,3.4191578443296677,高,地铁
22.124768638570636,36.587172384063805,12.618547521006292,3.5996976976646597,中,地铁
29.174897473450677,42.866473458868015,12.50155914413227,3.758090015944879,低,汽车
28.084892270982333,19.995910205505773,4.476485610572132,2.995527762918405,高,地铁
39.36126337055449,31.21013511930645,2.309605719877066,3.440742885632703,高,汽车
53.2270773902072,29.38393189978269,14.343545329395258,3.3804479909194822,中,汽车
54.67339006581499,26.92082687613771,9.354686686462317,3.2929002203574624,高,汽车
52.23234950998446,16.036006612713457,9.240794615937482,2.7748366071469412,中,公交
58.61993633293367,43.78338233472354,14.732766579277833,3.7792543466418813,低,公交
21.62780357592251,21.07789524373361,5.0474033499397635,3.0482248725655117,低,汽车
31.675997354834678,14.299332828891291,8.425763453245896,2.660212880855181,低,公交
27.010751454630757,32.59842729471568,19.26576261392276,3.4842640447155713,中,汽车
28.410836580720087,27.028155301453857,13.543543814990484,3.296879111620359,低,公交
28.06854635736837,35.41656898710579,16.717436486551687,3.5671797611214826,中,汽车
45.51667615355813,17.876881403435316,6.862102110230989,2.883508336380366,低,汽车
52.04311692859846,21.858876160137047,13.507635845252498,3.0846070706371074,中,地铁
51.70099247694717,30.135231276770078,4.925219939908311,3.4056949615951235,高,汽车
20.575655505412502,27.198737405519594,4.738492840633635,3.30317055330984,中,地铁
36.636155939713426,31.835224966913998,7.624205501778006,3.4605733800975145,低,公交
52.9678661126585,16.0020853935958,10.90116840071541,2.772719050846377,高,公交
21.0027121754526,32.297075983877086,2.134802072131973,3.4749766993158606,低,汽车
32.784187393119346,25.511205429622756,17.9126934931005,3.2391177842565595,高,地铁
59.49579998742209,29.393195034643433,14.748355810158113,3.3807631861466243,高,公交
46.05138012066099,45.36426866628956,16.230149796078127,3.814724761391449,低,汽车
42.656547270261214,32.365968707779345,17.274996035442623,3.4771075222703787,低,公交
53.33565443828722,11.478284862610595,11.615525945898863,2.4404569775181777,低,地铁
26.83437328024841,45.403519954624784,19.02327171067306,3.8155896340820425,中,地铁
42.33404315834578,15.236547246246479,16.089713353770364,2.7236969659449692,高,汽车
54.83088786327141,24.65594742662318,13.088643568057813,3.2050181463003073,中,地铁
43.160417028171864,45.63334190471724,5.1762369876256695,3.8206386314579173,高,公交
46.67778637739738,12.125073690419175,14.330730388818797,2.495275514365423,中,公交
54.674849564244695,13.409569375440512,17.566860338228008,2.5959685845811498,低,公交
49.5689759262889,39.327131000657914,16.152443754291795,3.6719146369397926,低,公交
51.61236221504921,10.854533706365741,13.149178964892236,2.384582845831431,高,公交
36.28245661475815,14.333349782891451,14.486305234094417,2.6625889746683837,中,地铁
44.850971686892294,19.75588083848477,5.9377416700225085,2.9834512109981497,高,地铁
52.139425099537874,32.66690164211107,4.566887625780839,3.486362383102441,中,汽车
21.221883410253298,26.37638694238134,2.454019539839053,3.272469175906793,中,汽车
28.171833168225152,30.070230654054416,16.532037244249505,3.403535667541502,低,公交
32.628041086624734,18.28421187929882,14.734143658696672,2.906037948637906,低,汽车
44.742129731531946,40.6434326587621,6.458330794013007,3.704837264731852,中,公交
28.068759090125734,49.99410845537376,7.923075200948458,3.9119051675930163,高,汽车
26.95575201823064,32.34715709482105,9.315596925416585,3.476526137481594,高,汽车
58.805265269360596,45.70052517274613,18.907781513096722,3.8221097895791214,高,地铁
53.40072289482781,28.318928840953475,3.852262027509905,3.343530444697536,低,地铁
27.15194099923965,29.953232939976782,15.133328751282384,3.399637263309377,低,公交
41.302675434849775,39.38626597113895,3.5387710202838196,3.6734171761232455,高,汽车
24.727138292470705,49.51070161221605,1.0922324416516958,3.902188840394232,高,公交
56.54433615328643,35.131863843709105,2.1462975163802103,3.5591085204840316,高,汽车
22.669538801599384,40.87808815562391,11.796810342152536,3.710594177571493,高,公交
26.395309620510744,16.12277674766801,13.43713633467431,2.780232977062439,高,地铁
28.004935517558508,41.77077309682054,12.321441231362844,3.7321968867606095,低,地铁
25.608787729462147,31.441790703574615,1.0028714322011874,3.4481379221596287,高,公交
43.45114095994811,26.569329464026666,4.067351847869665,3.279757522871666,低,公交
52.23613177113441,40.083449806029485,7.5400948793268805,3.6909635260772684,低,地铁
56.45411883662166,32.098908891789996,17.75944651317926,3.4688220386482973,中,地铁
53.811871027580565,27.09056759844715,4.337384868738573,3.2991856082011375,高,公交
27.021266001387495,24.55873979265388,4.710738333777773,3.2010677905884406,中,公交
44.98959400452799,32.70149953418418,13.193077492948198,3.4874209341662943,高,公交
45.55940112681239,45.04133393191344,18.790238904472503,3.8075805999984103,低,汽车
40.700082612828375,42.01257506344669,3.686208104701363,3.7379689797427953,高,地铁
46.919340680613956,24.091098659248928,2.070052631190163,3.181842422031376,高,地铁
47.81865153030273,18.17546683539628,8.982294757624594,2.900072708668602,中,地铁
55.589165315151824,23.01212938172114,4.076877508475645,3.1360214413440604,高,公交
57.3095482995774,30.127868388414313,3.633572613000218,3.4054506034909666,高,汽车
42.42518865381403,30.432817675739415,7.8447837477634215,3.415521554947186,高,地铁
34.984257459510665,36.97040692256303,4.348972497091164,3.6101177797195327,高,公交
42.90334204669564,39.631703254707226,10.682012814121174,3.679629385201492,低,公交
45.692098877747775,29.107272861920748,19.102221487418518,3.3709880694775016,高,地铁
22.08454285652943,16.574939279687968,7.988855105988932,2.8078918726979745,低,地铁
45.68065239667594,36.16912166791409,3.6482019682166533,3.5882057622274695,高,汽车
50.13129008445293,46.41208279813892,17.04141884010609,3.8375598304649823,高,公交
36.99656933303074,18.23069468255982,3.8348456300072,2.9031066945229456,低,公交
36.87696827636438,20.88400555089974,12.952368716750636,3.0389835813450405,低,汽车
52.15115830061978,29.573252337808427,7.267575268800613,3.3868703155675606,低,汽车
54.20340685121309,22.151193898780754,9.930641320515353,3.097891395660714,低,地铁
52.642559044109746,32.18366068343377,19.770822757425837,3.471458891571581,低,地铁
33.084384948155254,35.186232327139095,6.206121872401576,3.5606548790239962,低,公交
35.103773342991715,38.22843283209053,4.902551149241007,3.643579553723704,高,公交
27.179900433274653,38.201130593153266,7.657008872509946,3.6428651118539612,低,地铁
31.23122166252547,17.80965793448038,5.6817883726732274,2.8797408907431996,中,公交
59.55131527973645,40.42838708906287,2.638076379731918,3.699532188943042,中,地铁
50.9028096262087,43.726520759296676,16.18463173679402,3.7779548003866834,低,公交
40.903162128520336,48.20113872521319,4.807767083907604,3.8753826457819116,低,公交
27.452962780202913,23.54565257326142,1.8428550560342125,3.1589411993131957,低,地铁
52.470460726297524,36.65514690454398,14.363912762475682,3.6015538524302793,低,汽车
52.34754264406293,34.29463065624499,12.306628498265653,3.5349888012838733,高,汽车
20.597737160213207,28.519454873237947,18.958702460073653,3.350586481521837,低,地铁
23.20759910085639,15.753471782291001,7.332358825622687,2.757060771602033,低,公交
27.24932783468195,11.937317511199907,6.194259605538415,2.479669418670098,低,汽车
55.397682264832476,11.328678157428339,18.781341099105376,2.4273374007516817,中,公交
42.71063937918108,49.455794936496304,6.5745219262881625,3.901079238998446,中,地铁
59.59912723919963,23.046408774190624,8.85593807532622,3.1375099557507826,中,地铁
28.061614170163843,27.314211783739005,13.210272714825757,3.30740714489605,中,地铁
42.88296260206551,16.023717146053357,5.764568615836749,2.774069946313896,中,公交
46.63805811336418,12.621396018678999,2.263795440573335,2.535393470541848,低,公交
45.88631403488443,19.38128375359807,17.929022580148093,2.9643078454245027,低,公交
52.20463467139078,19.5625622359738,12.2172872837029,2.9736176496869433,高,汽车
48.41414013551601,33.54680486902253,7.6698457734454095,3.5129416239801015,高,汽车
49.87823282103936,19.95168636264143,16.43923653818661,2.99331366921917,中,汽车
58.622025128989776,27.22151204446395,10.647030613539293,3.304007544705657,低,地铁
55.166952288040704,20.88011600432658,9.69668566332957,3.0387973187617723,低,地铁
20.92915486449695,33.52228810277174,4.377913383763159,3.512210534106764,高,公交
56.27812240759199,41.27397067917383,12.929984447605758,3.720232051377093,低,地铁
56.53283819799237,15.862713397033161,19.212908699600543,2.7639712858756686,中,公交
45.57201267465331,44.680245730999474,7.3158085027057,3.799531473984432,高,公交
59.51331972443745,49.80415666638621,15.402810738410574,3.908098447743925,高,地铁
56.051893959562584,27.962661698830754,4.475098265023612,3.330870109502461,高,地铁
44.52576376311428,17.422818198995714,11.385006458086016,2.857780737845532,中,公交
34.76309453088752,42.193511570988065,1.8853995546838322,3.742266454978582,高,汽车
44.275510607556164,16.558785784778674,6.035165314431895,2.806916824093711,低,汽车
55.00763093718334,27.4123806718759,13.47374751863565,3.3109947606793892,中,地铁
53.23783797834243,15.571124161436547,13.694693843896609,2.7454181837171983,高,汽车
42.11226475117017,25.331558134791692,5.924747249508645,3.2320509755363065,高,地铁
49.79467280247022,28.694008636241332,18.80293642376288,3.356688342653407,中,地铁
30.317464836279974,44.24678206578384,19.729338709314096,3.789782647132388,低,地铁
49.97565136054301,40.83646003174972,3.544697104026681,3.709575310591286,中,公交
47.36449059119643,18.67732078306846,18.11736565319556,2.92730999548346,中,公交
55.44385358096275,47.8563645964196,1.9821960937821879,3.8682041204731563,高,地铁
55.84413995492133,17.34235519416556,16.32443567490139,2.8531517864754457,高,汽车
39.32916963024983,23.49943336717063,7.29743750347607,3.156976308824121,高,公交
28.623420116184185,42.71671567851821,10.650405623341182,3.7545903115120076,中,汽车
27.23973415740806,14.184353638387389,7.109867205518689,2.652139500665517,中,公交
43.63793920793097,37.79464296172824,17.817984533235336,3.6321673719930305,高,汽车
25.366029983776826,39.893756604189726,10.714776509670397,3.6862198355666873,高,公交
31.364566705928254,32.151870879055465,1.0549321154046447,3.4704706411850994,低,地铁
58.76477551704565,42.42457020341915,7.23229218291541,3.747727680330474,高,汽车
44.934568064840846,47.537378751908555,1.406834708814233,3.8615163226733404,中,地铁
30.37776862254173,45.45895110060004,19.369624389081235,3.816809745140174,低,地铁
28.996050806924664,19.562832899237804,16.38254852655874,2.973631485369015,高,公交
35.18186619108773,41.58909760883561,18.591656883529822,3.727838056208433,中,汽车
48.77106083748805,21.429821005277457,10.943764467278942,3.0647834569203862,中,公交
49.7548401424254,11.163591029767016,4.850711762742381,2.4126576820549372,高,地铁
25.200724143901976,26.128560241162617,4.368228876906134,3.2630289781737734,低,公交
40.48624377101892,14.637338359914484,14.748366843049041,2.683575685987678,中,汽车
31.356249533638216,14.105774167765306,3.901563508584962,2.6465842289999064,中,汽车
20.965013181527098,15.89049714559987,1.8045518173351671,2.765721266755233,高,公交
54.74550328789074,33.083864433641274,13.554588000015865,3.4990456841801474,高,公交
27.740832308570514,45.73918671390643,4.550354945187656,3.822955407804866,高,地铁
43.034316016917245,21.889349720714645,15.925778331913865,3.0860002044107713,高,汽车
52.03660010143206,14.207520714989048,17.423052400094488,2.653771452220035,低,汽车
43.36574544892338,39.45104923320774,13.928886386453852,3.6750606434707174,高,汽车
29.073140481761456,13.018631894163285,19.09601216231848,2.566381554006218,中,汽车
23.975133226263488,15.557194372607608,18.291276033807517,2.744523192248672,高,公交
47.47121260678699,13.267673114808556,9.850385731604474,2.5853304836701043,高,汽车
31.19855886961275,40.794407982736814,2.6283264460528004,3.7085450127699926,低,公交
35.05938538937452,29.320762643278098,7.291693458610565,3.378295887706026,中,地铁
52.65438966388653,23.241832863664214,3.57106082506314,3.145953795640853,中,地铁
54.98707378679191,38.863303885368346,7.08403728295679,3.66005046054548,中,公交
54.21864780392262,23.615284981602642,8.609994997803842,3.1618941710966766,高,地铁
22.502770027815536,49.19591947779233,4.384859670092816,3.895810682615517,中,地铁
29.96321411874124,49.66463919751894,14.850014350105592,3.905293194917664,高,汽车
51.31501811912826,16.5048037890071,18.970560861481264,2.8036514772615826,中,汽车
54.88730929033361,45.04156273029084,1.596186349521595,3.80758567972799,低,公交
24.84634945279407,47.01362144395582,6.363243121186296,3.850437377677454,高,汽车
47.2856981057448,29.574808273814632,1.298242364127669,3.386922927132183,中,地铁
42.333556645909184,18.279252979365875,17.67799173119244,2.905766699729603,低,公交
51.32965222004745,17.335076490811687,16.71299762597678,2.852731991634416,中,汽车
38.59227242932177,22.657212376162086,13.774192595208262,3.120478228445485,高,地铁
55.18823481848627,10.693923643322991,17.210731516645847,2.369675696359193,高,汽车
38.02970014488635,21.28335023134575,15.046538633655084,3.057925087765288,高,地铁
27.333308637463084,39.00624702412988,2.426667210610218,3.663721813408077,低,汽车
29.57796014007696,25.989737664601776,17.02326226532233,3.257701754897254,高,汽车
23.41792149802377,43.49369866292799,14.01464766591423,3.772616069278164,高,地铁
51.795155982774396,38.53749248086355,3.7857311129709537,3.6516315981000487,中,公交
26.705564349129403,42.13422379183703,11.240586686961205,3.7408603271212506,中,公交
52.60506205972373,23.294678539683268,7.2747658071579355,3.1482249456321534,高,地铁
27.688133744125683,13.823921817741516,2.2244281521223863,2.6264005565003887,低,汽车
52.91887240118058,39.71125353669843,9.992305511409828,3.6816346119251664,中,公交
31.179750200207575,29.301462647114246,5.797853949275472,3.377637434473807,中,汽车
54.16350820436894,15.192063768984344,2.5002383685814773,2.7207731710383225,中,地铁
54.35947047435781,35.695715338643545,14.864879611721197,3.575030663057403,高,地铁
49.584416170229446,32.063036370838674,13.550630370519873,3.467703851706108,中,地铁
23.777445753999476,42.14521429594042,3.9575927775558775,3.7411211381663896,中,公交
32.69612411802268,40.911735569099804,11.250034263470043,3.7114169551211136,中,地铁
41.80326007309476,33.87458425432422,5.933415436667303,3.5226650061894733,低,公交
25.577631680339174,20.912225742904052,8.250617405024297,3.040333951721462,高,公交
59.21562130725922,43.029754832720066,4.287345630698049,3.76189184924469,低,汽车
20.479677024603365,15.699056092153064,15.383542021686694,2.7536005890279784,中,公交
31.563210624695557,38.933856405473406,7.953265289248839,3.6618642167078583,高,公交
50.28596480954037,28.43502793479347,9.614865527628977,3.3476217631670537,中,公交
41.271158989995826,36.27670720420266,8.204822697529224,3.5911758604940553,低,地铁
49.62694165855088,49.435406683272184,18.79469652463984,3.900666901941579,高,公交
29.1271427816639,39.18134681336534,18.340891401441432,3.6682007869476734,高,地铁
40.42773618317511,20.44678913569776,13.015938189409798,3.017825859682048,高,地铁
26.760785244277052,12.239504956102554,6.952678272517869,2.5046688315034054,中,公交
36.71703623952987,38.550447738592425,7.867177753078203,3.651967714431967,低,公交
45.444658215284434,19.360077368802617,5.468452859294183,2.963213078162895,高,地铁
55.78111023938002,41.4494606354239,5.481768835444788,3.7244748690822607,高,汽车
39.7541714367464,13.258039163687618,1.427786340796216,2.5846040977813187,低,公交
56.03304623624246,48.62787548345753,2.176074029319562,3.884196936096733,中,地铁
34.1087757267852,23.49151480293456,12.795519526294726,3.1566392837322947,高,公交
26.208162777540306,28.85240125509714,3.801495236183108,3.3621932219028627,中,地铁
27.275534363763757,37.597494168593286,7.951874089544715,3.6269374037227022,低,地铁
51.386978320852926,47.24799947094243,8.45996642705315,3.855410313804107,高,汽车
43.72314465908709,30.149353592779413,1.2737865033885016,3.4061634832345518,中,公交
32.728552389437894,47.46671631650659,17.58842852102383,3.8600287563030373,中,地铁
51.395980937772464,45.853121104957886,11.968787833959897,3.825443268467635,高,地铁
47.609980234398705,45.252514688033955,17.911023570752313,3.812258241818021,低,地铁
43.11289713310018,14.191178046652265,4.703155379840105,2.6526205072223075,高,汽车
26.855721800501534,41.67091244454148,15.611489742936804,3.7298033421118704,高,汽车
29.85807389464317,25.71400654276884,13.02589192337713,3.2470358451058625,低,公交
44.98257872389199,14.010460688751433,3.77715134336144,2.6398042426599235,中,地铁
35.373232488854576,16.483788525659232,8.104634297483441,2.802377384327257,高,公交
37.6712872173527,34.32282323260269,18.067264101229867,3.53581053325865,低,公交
51.99449938972094,26.203441491895436,8.212952446563929,3.2658907567932816,低,公交
36.56306096874428,29.12000779249685,7.071629501586938,3.3714254909279293,高,公交
40.30899403342528,35.23824460711591,19.90255560454646,3.5621319873163952,中,地铁
27.372645601149813,15.626137014172246,2.19915435100862,2.7489449618819606,中,地铁
39.87007770144539,47.483667764779234,14.447611291061367,3.8603858153842987,中,地铁
41.449500081677385,43.031419460464434,2.607938331361663,3.7619305340002316,高,汽车
59.41041681036879,28.160485245471108,8.322973677129536,3.3379197628697543,低,公交
51.693009067260164,21.46254794208499,12.749931295271109,3.066309459981611,低,地铁
35.8330202068005,35.00166694434889,8.470052543970816,3.555395687336682,低,地铁
41.493973779304056,36.81153141563735,18.429093477001327,3.60581114977567,中,汽车
37.76848834853721,24.22465450149584,16.20446746586083,3.1873708956109708,高,公交
38.94240103883369,37.51215097024079,6.172319284881847,3.624664906364407,中,公交
